resource_id,timestamp,status,assigned_task_id
R0196,2024-01-05T22:00:00,available,
R0196,2024-01-05T22:30:00,available,
R0196,2024-01-05T23:00:00,busy,159.0
R0196,2024-01-05T23:30:00,busy,266.0
R0196,2024-01-06T00:00:00,busy,348.0
R0196,2024-01-06T00:30:00,available,
R0196,2024-01-06T01:00:00,busy,734.0
R0196,2024-01-06T01:30:00,busy,656.0
R0196,2024-01-06T02:00:00,available,
R0196,2024-01-06T02:30:00,busy,503.0
R0196,2024-01-06T03:00:00,available,
R0196,2024-01-06T03:30:00,busy,736.0
R0196,2024-01-06T04:00:00,available,
R0196,2024-01-06T04:30:00,busy,411.0
R0196,2024-01-06T05:00:00,busy,404.0
R0196,2024-01-06T05:30:00,busy,739.0
R0196,2024-01-06T06:00:00,busy,265.0
R0196,2024-01-06T06:30:00,busy,462.0
R0196,2024-01-06T07:00:00,available,
R0196,2024-01-06T07:30:00,busy,306.0
R0196,2024-01-06T08:00:00,busy,378.0
R0196,2024-01-06T08:30:00,busy,150.0
R0196,2024-01-06T09:00:00,busy,402.0
R0196,2024-01-06T09:30:00,busy,317.0
R0196,2024-01-06T10:00:00,busy,419.0
R0196,2024-01-06T10:30:00,busy,602.0
R0196,2024-01-06T11:00:00,busy,174.0
R0196,2024-01-06T11:30:00,busy,722.0
R0196,2024-01-06T12:00:00,available,
R0196,2024-01-06T12:30:00,busy,655.0
R0196,2024-01-06T13:00:00,busy,441.0
R0196,2024-01-06T13:30:00,busy,371.0
R0196,2024-01-06T14:00:00,busy,117.0
R0196,2024-01-06T14:30:00,busy,120.0
R0196,2024-01-06T15:00:00,available,
R0196,2024-01-06T15:30:00,busy,744.0
R0196,2024-01-06T16:00:00,available,
R0196,2024-01-06T16:30:00,busy,343.0
R0196,2024-01-06T17:00:00,busy,563.0
R0196,2024-01-06T17:30:00,available,
R0196,2024-01-06T18:00:00,busy,326.0
R0196,2024-01-06T18:30:00,busy,600.0
R0196,2024-01-06T19:00:00,busy,152.0
R0196,2024-01-06T19:30:00,busy,445.0
R0196,2024-01-06T20:00:00,busy,396.0
R0196,2024-01-06T20:30:00,busy,147.0
R0196,2024-01-06T21:00:00,busy,422.0
R0196,2024-01-06T21:30:00,busy,279.0
R0196,2024-01-06T22:00:00,busy,722.0
R0196,2024-01-06T22:30:00,busy,329.0
R0196,2024-01-06T23:00:00,available,
R0196,2024-01-06T23:30:00,busy,607.0
R0196,2024-01-07T00:00:00,busy,204.0
R0196,2024-01-07T00:30:00,busy,182.0
R0196,2024-01-07T01:00:00,available,
R0196,2024-01-07T01:30:00,busy,227.0
R0196,2024-01-07T02:00:00,busy,289.0
R0196,2024-01-07T02:30:00,available,
R0196,2024-01-07T03:00:00,busy,703.0
R0196,2024-01-07T03:30:00,available,
R0196,2024-01-07T04:00:00,available,
R0196,2024-01-07T04:30:00,busy,365.0
R0196,2024-01-07T05:00:00,available,
R0196,2024-01-07T05:30:00,busy,52.0
R0196,2024-01-07T06:00:00,available,
R0196,2024-01-07T06:30:00,busy,156.0
R0196,2024-01-07T07:00:00,busy,307.0
R0196,2024-01-07T07:30:00,busy,160.0
R0196,2024-01-07T08:00:00,busy,686.0
R0196,2024-01-07T08:30:00,busy,532.0
R0196,2024-01-07T09:00:00,available,
R0196,2024-01-07T09:30:00,busy,120.0
R0196,2024-01-07T10:00:00,busy,554.0
R0196,2024-01-07T10:30:00,available,
R0196,2024-01-07T11:00:00,available,
R0196,2024-01-07T11:30:00,available,
R0196,2024-01-07T12:00:00,busy,314.0
R0196,2024-01-07T12:30:00,available,
R0196,2024-01-07T13:00:00,available,
R0196,2024-01-07T13:30:00,busy,641.0
R0196,2024-01-07T14:00:00,available,
R0196,2024-01-07T14:30:00,available,
R0196,2024-01-07T15:00:00,available,
R0196,2024-01-07T15:30:00,busy,152.0
R0196,2024-01-07T16:00:00,available,
R0196,2024-01-07T16:30:00,busy,273.0
R0196,2024-01-07T17:00:00,available,
R0196,2024-01-07T17:30:00,busy,127.0
R0196,2024-01-07T18:00:00,available,
R0196,2024-01-07T18:30:00,available,
R0196,2024-01-07T19:00:00,available,
R0196,2024-01-07T19:30:00,busy,701.0
R0196,2024-01-07T20:00:00,busy,361.0
R0196,2024-01-07T20:30:00,available,
R0196,2024-01-07T21:00:00,available,
R0196,2024-01-07T21:30:00,available,
R0196,2024-01-07T22:00:00,busy,21.0
R0196,2024-01-07T22:30:00,busy,367.0
R0196,2024-01-07T23:00:00,busy,751.0
R0196,2024-01-07T23:30:00,available,
R0197,2024-01-01T00:00:00,available,
R0197,2024-01-01T00:30:00,busy,682.0
R0197,2024-01-01T01:00:00,busy,652.0
R0197,2024-01-01T01:30:00,busy,723.0
R0197,2024-01-01T02:00:00,busy,379.0
R0197,2024-01-01T02:30:00,busy,276.0
R0197,2024-01-01T03:00:00,busy,326.0
R0197,2024-01-01T03:30:00,available,
R0197,2024-01-01T04:00:00,available,
R0197,2024-01-01T04:30:00,available,
R0197,2024-01-01T05:00:00,busy,665.0
R0197,2024-01-01T05:30:00,available,
R0197,2024-01-01T06:00:00,busy,26.0
R0197,2024-01-01T06:30:00,available,
R0197,2024-01-01T07:00:00,busy,621.0
R0197,2024-01-01T07:30:00,busy,180.0
R0197,2024-01-01T08:00:00,available,
R0197,2024-01-01T08:30:00,available,
R0197,2024-01-01T09:00:00,busy,687.0
R0197,2024-01-01T09:30:00,available,
R0197,2024-01-01T10:00:00,available,
R0197,2024-01-01T10:30:00,available,
R0197,2024-01-01T11:00:00,available,
R0197,2024-01-01T11:30:00,busy,611.0
R0197,2024-01-01T12:00:00,busy,245.0
R0197,2024-01-01T12:30:00,available,
R0197,2024-01-01T13:00:00,busy,603.0
R0197,2024-01-01T13:30:00,available,
R0197,2024-01-01T14:00:00,busy,4.0
R0197,2024-01-01T14:30:00,available,
R0197,2024-01-01T15:00:00,available,
R0197,2024-01-01T15:30:00,busy,502.0
R0197,2024-01-01T16:00:00,busy,680.0
R0197,2024-01-01T16:30:00,busy,197.0
R0197,2024-01-01T17:00:00,available,
R0197,2024-01-01T17:30:00,available,
R0197,2024-01-01T18:00:00,busy,386.0
R0197,2024-01-01T18:30:00,available,
R0197,2024-01-01T19:00:00,available,
R0197,2024-01-01T19:30:00,busy,45.0
R0197,2024-01-01T20:00:00,available,
R0197,2024-01-01T20:30:00,busy,450.0
R0197,2024-01-01T21:00:00,busy,416.0
R0197,2024-01-01T21:30:00,available,
R0197,2024-01-01T22:00:00,busy,386.0
R0197,2024-01-01T22:30:00,available,
R0197,2024-01-01T23:00:00,available,
R0197,2024-01-01T23:30:00,available,
R0197,2024-01-02T00:00:00,available,
R0197,2024-01-02T00:30:00,busy,639.0
R0197,2024-01-02T01:00:00,available,
R0197,2024-01-02T01:30:00,busy,530.0
R0197,2024-01-02T02:00:00,available,
R0197,2024-01-02T02:30:00,busy,665.0
R0197,2024-01-02T03:00:00,busy,658.0
R0197,2024-01-02T03:30:00,busy,697.0
R0197,2024-01-02T04:00:00,available,
R0197,2024-01-02T04:30:00,busy,130.0
R0197,2024-01-02T05:00:00,available,
R0197,2024-01-02T05:30:00,busy,51.0
R0197,2024-01-02T06:00:00,busy,134.0
R0197,2024-01-02T06:30:00,available,
R0197,2024-01-02T07:00:00,busy,411.0
R0197,2024-01-02T07:30:00,available,
R0197,2024-01-02T08:00:00,busy,675.0
R0197,2024-01-02T08:30:00,busy,576.0
R0197,2024-01-02T09:00:00,busy,206.0
R0197,2024-01-02T09:30:00,available,
R0197,2024-01-02T10:00:00,busy,372.0
R0197,2024-01-02T10:30:00,available,
R0197,2024-01-02T11:00:00,busy,638.0
R0197,2024-01-02T11:30:00,busy,282.0
R0197,2024-01-02T12:00:00,busy,704.0
R0197,2024-01-02T12:30:00,busy,361.0
R0197,2024-01-02T13:00:00,busy,77.0
R0197,2024-01-02T13:30:00,busy,257.0
R0197,2024-01-02T14:00:00,available,
R0197,2024-01-02T14:30:00,available,
R0197,2024-01-02T15:00:00,busy,153.0
R0197,2024-01-02T15:30:00,busy,184.0
R0197,2024-01-02T16:00:00,busy,178.0
R0197,2024-01-02T16:30:00,available,
R0197,2024-01-02T17:00:00,busy,395.0
R0197,2024-01-02T17:30:00,busy,72.0
R0197,2024-01-02T18:00:00,available,
R0197,2024-01-02T18:30:00,busy,754.0
R0197,2024-01-02T19:00:00,busy,243.0
R0197,2024-01-02T19:30:00,busy,489.0
R0197,2024-01-02T20:00:00,busy,717.0
R0197,2024-01-02T20:30:00,busy,187.0
R0197,2024-01-02T21:00:00,busy,527.0
R0197,2024-01-02T21:30:00,available,
R0197,2024-01-02T22:00:00,busy,614.0
R0197,2024-01-02T22:30:00,available,
R0197,2024-01-02T23:00:00,busy,736.0
R0197,2024-01-02T23:30:00,busy,283.0
R0197,2024-01-03T00:00:00,available,
R0197,2024-01-03T00:30:00,available,
R0197,2024-01-03T01:00:00,available,
R0197,2024-01-03T01:30:00,available,
R0197,2024-01-03T02:00:00,busy,131.0
R0197,2024-01-03T02:30:00,available,
R0197,2024-01-03T03:00:00,available,
R0197,2024-01-03T03:30:00,available,
R0197,2024-01-03T04:00:00,busy,566.0
R0197,2024-01-03T04:30:00,busy,228.0
R0197,2024-01-03T05:00:00,available,
R0197,2024-01-03T05:30:00,busy,70.0
R0197,2024-01-03T06:00:00,busy,382.0
R0197,2024-01-03T06:30:00,available,
R0197,2024-01-03T07:00:00,available,
R0197,2024-01-03T07:30:00,available,
R0197,2024-01-03T08:00:00,available,
R0197,2024-01-03T08:30:00,busy,375.0
R0197,2024-01-03T09:00:00,busy,531.0
R0197,2024-01-03T09:30:00,busy,135.0
R0197,2024-01-03T10:00:00,busy,185.0
R0197,2024-01-03T10:30:00,busy,653.0
R0197,2024-01-03T11:00:00,available,
R0197,2024-01-03T11:30:00,busy,36.0
R0197,2024-01-03T12:00:00,busy,353.0
R0197,2024-01-03T12:30:00,busy,299.0
R0197,2024-01-03T13:00:00,available,
R0197,2024-01-03T13:30:00,available,
R0197,2024-01-03T14:00:00,available,
R0197,2024-01-03T14:30:00,busy,433.0
R0197,2024-01-03T15:00:00,busy,453.0
R0197,2024-01-03T15:30:00,busy,452.0
R0197,2024-01-03T16:00:00,busy,34.0
R0197,2024-01-03T16:30:00,busy,12.0
R0197,2024-01-03T17:00:00,busy,431.0
R0197,2024-01-03T17:30:00,busy,442.0
R0197,2024-01-03T18:00:00,available,
R0197,2024-01-03T18:30:00,busy,448.0
R0197,2024-01-03T19:00:00,available,
R0197,2024-01-03T19:30:00,busy,552.0
R0197,2024-01-03T20:00:00,available,
R0197,2024-01-03T20:30:00,available,
R0197,2024-01-03T21:00:00,busy,211.0
R0197,2024-01-03T21:30:00,busy,242.0
R0197,2024-01-03T22:00:00,busy,437.0
R0197,2024-01-03T22:30:00,busy,681.0
R0197,2024-01-03T23:00:00,busy,365.0
R0197,2024-01-03T23:30:00,available,
R0197,2024-01-04T00:00:00,available,
R0197,2024-01-04T00:30:00,busy,123.0
R0197,2024-01-04T01:00:00,busy,151.0
R0197,2024-01-04T01:30:00,busy,412.0
R0197,2024-01-04T02:00:00,busy,295.0
R0197,2024-01-04T02:30:00,available,
R0197,2024-01-04T03:00:00,busy,670.0
R0197,2024-01-04T03:30:00,available,
R0197,2024-01-04T04:00:00,busy,15.0
R0197,2024-01-04T04:30:00,busy,704.0
R0197,2024-01-04T05:00:00,busy,163.0
R0197,2024-01-04T05:30:00,busy,173.0
R0197,2024-01-04T06:00:00,available,
R0197,2024-01-04T06:30:00,available,
R0197,2024-01-04T07:00:00,busy,677.0
R0197,2024-01-04T07:30:00,busy,58.0
R0197,2024-01-04T08:00:00,busy,171.0
R0197,2024-01-04T08:30:00,busy,229.0
R0197,2024-01-04T09:00:00,available,
R0197,2024-01-04T09:30:00,busy,492.0
R0197,2024-01-04T10:00:00,busy,134.0
R0197,2024-01-04T10:30:00,busy,158.0
R0197,2024-01-04T11:00:00,available,
R0197,2024-01-04T11:30:00,busy,512.0
R0197,2024-01-04T12:00:00,busy,577.0
R0197,2024-01-04T12:30:00,available,
R0197,2024-01-04T13:00:00,busy,37.0
R0197,2024-01-04T13:30:00,available,
R0197,2024-01-04T14:00:00,available,
R0197,2024-01-04T14:30:00,busy,681.0
R0197,2024-01-04T15:00:00,available,
R0197,2024-01-04T15:30:00,busy,215.0
R0197,2024-01-04T16:00:00,available,
R0197,2024-01-04T16:30:00,busy,55.0
R0197,2024-01-04T17:00:00,busy,568.0
R0197,2024-01-04T17:30:00,available,
R0197,2024-01-04T18:00:00,available,
R0197,2024-01-04T18:30:00,busy,25.0
R0197,2024-01-04T19:00:00,available,
R0197,2024-01-04T19:30:00,busy,152.0
R0197,2024-01-04T20:00:00,busy,202.0
R0197,2024-01-04T20:30:00,busy,745.0
R0197,2024-01-04T21:00:00,busy,566.0
R0197,2024-01-04T21:30:00,available,
R0197,2024-01-04T22:00:00,busy,669.0
R0197,2024-01-04T22:30:00,available,
R0197,2024-01-04T23:00:00,available,
R0197,2024-01-04T23:30:00,busy,298.0
R0197,2024-01-05T00:00:00,busy,711.0
R0197,2024-01-05T00:30:00,busy,389.0
R0197,2024-01-05T01:00:00,busy,326.0
R0197,2024-01-05T01:30:00,busy,268.0
R0197,2024-01-05T02:00:00,busy,358.0
R0197,2024-01-05T02:30:00,available,
R0197,2024-01-05T03:00:00,available,
R0197,2024-01-05T03:30:00,busy,587.0
R0197,2024-01-05T04:00:00,available,
R0197,2024-01-05T04:30:00,available,
R0197,2024-01-05T05:00:00,available,
R0197,2024-01-05T05:30:00,busy,659.0
R0197,2024-01-05T06:00:00,available,
R0197,2024-01-05T06:30:00,available,
R0197,2024-01-05T07:00:00,busy,444.0
R0197,2024-01-05T07:30:00,busy,288.0
R0197,2024-01-05T08:00:00,busy,596.0
R0197,2024-01-05T08:30:00,available,
R0197,2024-01-05T09:00:00,available,
R0197,2024-01-05T09:30:00,available,
R0197,2024-01-05T10:00:00,available,
R0197,2024-01-05T10:30:00,busy,367.0
R0197,2024-01-05T11:00:00,busy,192.0
R0197,2024-01-05T11:30:00,busy,748.0
R0197,2024-01-05T12:00:00,busy,300.0
R0197,2024-01-05T12:30:00,available,
R0197,2024-01-05T13:00:00,busy,105.0
R0197,2024-01-05T13:30:00,busy,709.0
R0197,2024-01-05T14:00:00,busy,16.0
R0197,2024-01-05T14:30:00,busy,237.0
R0197,2024-01-05T15:00:00,busy,424.0
R0197,2024-01-05T15:30:00,busy,273.0
R0197,2024-01-05T16:00:00,busy,306.0
R0197,2024-01-05T16:30:00,busy,407.0
R0197,2024-01-05T17:00:00,available,
R0197,2024-01-05T17:30:00,available,
R0197,2024-01-05T18:00:00,busy,398.0
R0197,2024-01-05T18:30:00,busy,450.0
R0197,2024-01-05T19:00:00,available,
R0197,2024-01-05T19:30:00,busy,671.0
R0197,2024-01-05T20:00:00,busy,255.0
R0197,2024-01-05T20:30:00,busy,223.0
R0197,2024-01-05T21:00:00,available,
R0197,2024-01-05T21:30:00,available,
R0197,2024-01-05T22:00:00,busy,365.0
R0197,2024-01-05T22:30:00,busy,82.0
R0197,2024-01-05T23:00:00,busy,626.0
R0197,2024-01-05T23:30:00,busy,332.0
R0197,2024-01-06T00:00:00,busy,20.0
R0197,2024-01-06T00:30:00,busy,140.0
R0197,2024-01-06T01:00:00,busy,601.0
R0197,2024-01-06T01:30:00,busy,192.0
R0197,2024-01-06T02:00:00,busy,430.0
R0197,2024-01-06T02:30:00,busy,533.0
R0197,2024-01-06T03:00:00,busy,600.0
R0197,2024-01-06T03:30:00,busy,245.0
R0197,2024-01-06T04:00:00,available,
R0197,2024-01-06T04:30:00,available,
R0197,2024-01-06T05:00:00,available,
R0197,2024-01-06T05:30:00,available,
R0197,2024-01-06T06:00:00,available,
R0197,2024-01-06T06:30:00,busy,12.0
R0197,2024-01-06T07:00:00,busy,338.0
R0197,2024-01-06T07:30:00,busy,70.0
R0197,2024-01-06T08:00:00,available,
R0197,2024-01-06T08:30:00,available,
R0197,2024-01-06T09:00:00,busy,330.0
R0197,2024-01-06T09:30:00,busy,53.0
R0197,2024-01-06T10:00:00,available,
R0197,2024-01-06T10:30:00,available,
R0197,2024-01-06T11:00:00,busy,711.0
R0197,2024-01-06T11:30:00,available,
R0197,2024-01-06T12:00:00,available,
R0197,2024-01-06T12:30:00,available,
R0197,2024-01-06T13:00:00,busy,424.0
R0197,2024-01-06T13:30:00,busy,419.0
R0197,2024-01-06T14:00:00,available,
R0197,2024-01-06T14:30:00,available,
R0197,2024-01-06T15:00:00,busy,656.0
R0197,2024-01-06T15:30:00,busy,569.0
R0197,2024-01-06T16:00:00,busy,241.0
R0197,2024-01-06T16:30:00,available,
R0197,2024-01-06T17:00:00,busy,631.0
R0197,2024-01-06T17:30:00,busy,736.0
R0197,2024-01-06T18:00:00,busy,718.0
R0197,2024-01-06T18:30:00,busy,396.0
R0197,2024-01-06T19:00:00,available,
R0197,2024-01-06T19:30:00,busy,617.0
R0197,2024-01-06T20:00:00,busy,149.0
R0197,2024-01-06T20:30:00,available,
R0197,2024-01-06T21:00:00,busy,344.0
R0197,2024-01-06T21:30:00,busy,542.0
R0197,2024-01-06T22:00:00,available,
R0197,2024-01-06T22:30:00,busy,509.0
R0197,2024-01-06T23:00:00,busy,221.0
R0197,2024-01-06T23:30:00,busy,88.0
R0197,2024-01-07T00:00:00,busy,465.0
R0197,2024-01-07T00:30:00,busy,730.0
R0197,2024-01-07T01:00:00,available,
R0197,2024-01-07T01:30:00,busy,355.0
R0197,2024-01-07T02:00:00,available,
R0197,2024-01-07T02:30:00,busy,209.0
R0197,2024-01-07T03:00:00,available,
R0197,2024-01-07T03:30:00,busy,614.0
R0197,2024-01-07T04:00:00,busy,395.0
R0197,2024-01-07T04:30:00,available,
R0197,2024-01-07T05:00:00,busy,688.0
R0197,2024-01-07T05:30:00,available,
R0197,2024-01-07T06:00:00,available,
R0197,2024-01-07T06:30:00,available,
R0197,2024-01-07T07:00:00,busy,320.0
R0197,2024-01-07T07:30:00,available,
R0197,2024-01-07T08:00:00,available,
R0197,2024-01-07T08:30:00,available,
R0197,2024-01-07T09:00:00,busy,530.0
R0197,2024-01-07T09:30:00,busy,621.0
R0197,2024-01-07T10:00:00,busy,158.0
R0197,2024-01-07T10:30:00,available,
R0197,2024-01-07T11:00:00,available,
R0197,2024-01-07T11:30:00,busy,430.0
R0197,2024-01-07T12:00:00,available,
R0197,2024-01-07T12:30:00,available,
R0197,2024-01-07T13:00:00,busy,175.0
R0197,2024-01-07T13:30:00,busy,593.0
R0197,2024-01-07T14:00:00,busy,665.0
R0197,2024-01-07T14:30:00,busy,2.0
R0197,2024-01-07T15:00:00,busy,188.0
R0197,2024-01-07T15:30:00,busy,655.0
R0197,2024-01-07T16:00:00,available,
R0197,2024-01-07T16:30:00,available,
R0197,2024-01-07T17:00:00,busy,466.0
R0197,2024-01-07T17:30:00,available,
R0197,2024-01-07T18:00:00,available,
R0197,2024-01-07T18:30:00,busy,121.0
R0197,2024-01-07T19:00:00,busy,4.0
R0197,2024-01-07T19:30:00,busy,345.0
R0197,2024-01-07T20:00:00,available,
R0197,2024-01-07T20:30:00,busy,215.0
R0197,2024-01-07T21:00:00,available,
R0197,2024-01-07T21:30:00,available,
R0197,2024-01-07T22:00:00,busy,685.0
R0197,2024-01-07T22:30:00,available,
R0197,2024-01-07T23:00:00,busy,731.0
R0197,2024-01-07T23:30:00,available,
R0198,2024-01-01T00:00:00,busy,150.0
R0198,2024-01-01T00:30:00,busy,174.0
R0198,2024-01-01T01:00:00,available,
R0198,2024-01-01T01:30:00,busy,421.0
R0198,2024-01-01T02:00:00,busy,674.0
R0198,2024-01-01T02:30:00,busy,600.0
R0198,2024-01-01T03:00:00,available,
R0198,2024-01-01T03:30:00,available,
R0198,2024-01-01T04:00:00,available,
R0198,2024-01-01T04:30:00,available,
R0198,2024-01-01T05:00:00,busy,616.0
R0198,2024-01-01T05:30:00,busy,591.0
R0198,2024-01-01T06:00:00,available,
R0198,2024-01-01T06:30:00,available,
R0198,2024-01-01T07:00:00,busy,177.0
R0198,2024-01-01T07:30:00,busy,220.0
R0198,2024-01-01T08:00:00,available,
R0198,2024-01-01T08:30:00,available,
R0198,2024-01-01T09:00:00,available,
R0198,2024-01-01T09:30:00,busy,505.0
R0198,2024-01-01T10:00:00,available,
R0198,2024-01-01T10:30:00,available,
R0198,2024-01-01T11:00:00,available,
R0198,2024-01-01T11:30:00,available,
R0198,2024-01-01T12:00:00,busy,369.0
R0198,2024-01-01T12:30:00,available,
R0198,2024-01-01T13:00:00,available,
R0198,2024-01-01T13:30:00,busy,220.0
R0198,2024-01-01T14:00:00,available,
R0198,2024-01-01T14:30:00,available,
R0198,2024-01-01T15:00:00,busy,653.0
R0198,2024-01-01T15:30:00,available,
R0198,2024-01-01T16:00:00,available,
R0198,2024-01-01T16:30:00,busy,753.0
R0198,2024-01-01T17:00:00,busy,86.0
R0198,2024-01-01T17:30:00,busy,759.0
R0198,2024-01-01T18:00:00,busy,702.0
R0198,2024-01-01T18:30:00,available,
R0198,2024-01-01T19:00:00,busy,419.0
R0198,2024-01-01T19:30:00,available,
R0198,2024-01-01T20:00:00,busy,82.0
R0198,2024-01-01T20:30:00,available,
R0198,2024-01-01T21:00:00,busy,385.0
R0198,2024-01-01T21:30:00,available,
R0198,2024-01-01T22:00:00,busy,576.0
R0198,2024-01-01T22:30:00,available,
R0198,2024-01-01T23:00:00,busy,204.0
R0198,2024-01-01T23:30:00,busy,369.0
R0198,2024-01-02T00:00:00,available,
R0198,2024-01-02T00:30:00,available,
R0198,2024-01-02T01:00:00,busy,1.0
R0198,2024-01-02T01:30:00,busy,143.0
R0198,2024-01-02T02:00:00,busy,152.0
R0198,2024-01-02T02:30:00,busy,150.0
R0198,2024-01-02T03:00:00,busy,731.0
R0198,2024-01-02T03:30:00,busy,422.0
R0198,2024-01-02T04:00:00,busy,335.0
R0198,2024-01-02T04:30:00,available,
R0198,2024-01-02T05:00:00,available,
R0198,2024-01-02T05:30:00,busy,97.0
R0198,2024-01-02T06:00:00,busy,86.0
R0198,2024-01-02T06:30:00,busy,236.0
R0198,2024-01-02T07:00:00,busy,61.0
R0198,2024-01-02T07:30:00,available,
R0198,2024-01-02T08:00:00,available,
R0198,2024-01-02T08:30:00,available,
R0198,2024-01-02T09:00:00,busy,716.0
R0198,2024-01-02T09:30:00,busy,448.0
R0198,2024-01-02T10:00:00,available,
R0198,2024-01-02T10:30:00,busy,731.0
R0198,2024-01-02T11:00:00,busy,639.0
R0198,2024-01-02T11:30:00,available,
R0198,2024-01-02T12:00:00,available,
R0198,2024-01-02T12:30:00,busy,622.0
R0198,2024-01-02T13:00:00,available,
R0198,2024-01-02T13:30:00,busy,570.0
R0198,2024-01-02T14:00:00,available,
R0198,2024-01-02T14:30:00,busy,743.0
R0198,2024-01-02T15:00:00,busy,351.0
R0198,2024-01-02T15:30:00,available,
R0198,2024-01-02T16:00:00,available,
R0198,2024-01-02T16:30:00,available,
R0198,2024-01-02T17:00:00,busy,514.0
R0198,2024-01-02T17:30:00,available,
R0198,2024-01-02T18:00:00,available,
R0198,2024-01-02T18:30:00,busy,204.0
R0198,2024-01-02T19:00:00,busy,345.0
R0198,2024-01-02T19:30:00,busy,387.0
R0198,2024-01-02T20:00:00,available,
R0198,2024-01-02T20:30:00,busy,563.0
R0198,2024-01-02T21:00:00,busy,298.0
R0198,2024-01-02T21:30:00,busy,674.0
R0198,2024-01-02T22:00:00,busy,124.0
R0198,2024-01-02T22:30:00,busy,526.0
R0198,2024-01-02T23:00:00,available,
R0198,2024-01-02T23:30:00,busy,428.0
R0198,2024-01-03T00:00:00,available,
R0198,2024-01-03T00:30:00,busy,376.0
R0198,2024-01-03T01:00:00,busy,70.0
R0198,2024-01-03T01:30:00,busy,195.0
R0198,2024-01-03T02:00:00,available,
R0198,2024-01-03T02:30:00,busy,388.0
R0198,2024-01-03T03:00:00,available,
R0198,2024-01-03T03:30:00,busy,393.0
R0198,2024-01-03T04:00:00,available,
R0198,2024-01-03T04:30:00,available,
R0198,2024-01-03T05:00:00,available,
R0198,2024-01-03T05:30:00,available,
R0198,2024-01-03T06:00:00,available,
R0198,2024-01-03T06:30:00,busy,81.0
R0198,2024-01-03T07:00:00,available,
R0198,2024-01-03T07:30:00,available,
R0198,2024-01-03T08:00:00,busy,123.0
R0198,2024-01-03T08:30:00,busy,381.0
R0198,2024-01-03T09:00:00,busy,470.0
R0198,2024-01-03T09:30:00,busy,603.0
R0198,2024-01-03T10:00:00,available,
R0198,2024-01-03T10:30:00,busy,510.0
R0198,2024-01-03T11:00:00,busy,678.0
R0198,2024-01-03T11:30:00,available,
R0198,2024-01-03T12:00:00,busy,559.0
R0198,2024-01-03T12:30:00,busy,269.0
R0198,2024-01-03T13:00:00,busy,161.0
R0198,2024-01-03T13:30:00,busy,371.0
R0198,2024-01-03T14:00:00,busy,626.0
R0198,2024-01-03T14:30:00,available,
R0198,2024-01-03T15:00:00,available,
R0198,2024-01-03T15:30:00,available,
R0198,2024-01-03T16:00:00,busy,512.0
R0198,2024-01-03T16:30:00,available,
R0198,2024-01-03T17:00:00,busy,184.0
R0198,2024-01-03T17:30:00,busy,427.0
R0198,2024-01-03T18:00:00,available,
R0198,2024-01-03T18:30:00,busy,318.0
R0198,2024-01-03T19:00:00,busy,13.0
R0198,2024-01-03T19:30:00,busy,416.0
R0198,2024-01-03T20:00:00,available,
R0198,2024-01-03T20:30:00,busy,463.0
R0198,2024-01-03T21:00:00,busy,443.0
R0198,2024-01-03T21:30:00,available,
R0198,2024-01-03T22:00:00,available,
R0198,2024-01-03T22:30:00,busy,329.0
R0198,2024-01-03T23:00:00,available,
R0198,2024-01-03T23:30:00,busy,355.0
R0198,2024-01-04T00:00:00,busy,622.0
R0198,2024-01-04T00:30:00,busy,583.0
R0198,2024-01-04T01:00:00,available,
R0198,2024-01-04T01:30:00,busy,262.0
R0198,2024-01-04T02:00:00,busy,200.0
R0198,2024-01-04T02:30:00,available,
R0198,2024-01-04T03:00:00,busy,753.0
R0198,2024-01-04T03:30:00,busy,451.0
R0198,2024-01-04T04:00:00,available,
R0198,2024-01-04T04:30:00,busy,744.0
R0198,2024-01-04T05:00:00,busy,393.0
R0198,2024-01-04T05:30:00,busy,579.0
R0198,2024-01-04T06:00:00,busy,546.0
R0198,2024-01-04T06:30:00,busy,30.0
R0198,2024-01-04T07:00:00,busy,570.0
R0198,2024-01-04T07:30:00,busy,201.0
R0198,2024-01-04T08:00:00,busy,291.0
R0198,2024-01-04T08:30:00,busy,671.0
R0198,2024-01-04T09:00:00,available,
R0198,2024-01-04T09:30:00,available,
R0198,2024-01-04T10:00:00,available,
R0198,2024-01-04T10:30:00,available,
R0198,2024-01-04T11:00:00,available,
R0198,2024-01-04T11:30:00,busy,106.0
R0198,2024-01-04T12:00:00,busy,143.0
R0198,2024-01-04T12:30:00,busy,195.0
R0198,2024-01-04T13:00:00,busy,467.0
R0198,2024-01-04T13:30:00,busy,525.0
R0198,2024-01-04T14:00:00,busy,604.0
R0198,2024-01-04T14:30:00,busy,104.0
R0198,2024-01-04T15:00:00,available,
R0198,2024-01-04T15:30:00,available,
R0198,2024-01-04T16:00:00,available,
R0198,2024-01-04T16:30:00,busy,647.0
R0198,2024-01-04T17:00:00,busy,255.0
R0198,2024-01-04T17:30:00,busy,365.0
R0198,2024-01-04T18:00:00,busy,412.0
R0198,2024-01-04T18:30:00,available,
R0198,2024-01-04T19:00:00,available,
R0198,2024-01-04T19:30:00,busy,377.0
R0198,2024-01-04T20:00:00,busy,445.0
R0198,2024-01-04T20:30:00,busy,478.0
R0198,2024-01-04T21:00:00,busy,640.0
R0198,2024-01-04T21:30:00,busy,654.0
