sensor_id,timestamp,measurement_type,value
SHT131,2024-01-06T09:00:00,humidity,44.24
SHT132,2024-01-06T09:00:00,temperature,23.68
SHT132,2024-01-06T09:00:00,humidity,73.88
SHT133,2024-01-06T09:00:00,temperature,21.95
SHT133,2024-01-06T09:00:00,humidity,52.54
SHT134,2024-01-06T09:00:00,temperature,25.51
SHT134,2024-01-06T09:00:00,humidity,85.91
SHT135,2024-01-06T09:00:00,temperature,20.59
SHT135,2024-01-06T09:00:00,humidity,66.76
SHT136,2024-01-06T09:00:00,temperature,23.35
SHT136,2024-01-06T09:00:00,humidity,72.92
SHT137,2024-01-06T09:00:00,temperature,23.84
SHT137,2024-01-06T09:00:00,humidity,64.9
SHT138,2024-01-06T09:00:00,temperature,21.49
SHT138,2024-01-06T09:00:00,humidity,80.82
SHT139,2024-01-06T09:00:00,temperature,21.4
SHT139,2024-01-06T09:00:00,humidity,63.05
SHT140,2024-01-06T09:00:00,temperature,21.95
SHT140,2024-01-06T09:00:00,humidity,39.71
SHT141,2024-01-06T09:00:00,temperature,27.95
SHT141,2024-01-06T09:00:00,humidity,56.77
SHT142,2024-01-06T09:00:00,temperature,28.25
SHT142,2024-01-06T09:00:00,humidity,65.68
SHT143,2024-01-06T09:00:00,temperature,23.79
SHT143,2024-01-06T09:00:00,humidity,73.53
SHT144,2024-01-06T09:00:00,temperature,24.07
SHT144,2024-01-06T09:00:00,humidity,50.31
SHT145,2024-01-06T09:00:00,temperature,24.92
SHT145,2024-01-06T09:00:00,humidity,68.3
SHT146,2024-01-06T09:00:00,temperature,25.25
SHT146,2024-01-06T09:00:00,humidity,39.6
SHT147,2024-01-06T09:00:00,temperature,26.62
SHT147,2024-01-06T09:00:00,humidity,72.51
SHT148,2024-01-06T09:00:00,temperature,26.17
SHT148,2024-01-06T09:00:00,humidity,60.22
SHT149,2024-01-06T09:00:00,temperature,21.98
SHT149,2024-01-06T09:00:00,humidity,62.66
SHT150,2024-01-06T09:00:00,temperature,23.35
SHT150,2024-01-06T09:00:00,humidity,64.76
VIB001,2024-01-06T09:00:00,vibration,-0.3811
VIB002,2024-01-06T09:00:00,vibration,0.4706
VIB003,2024-01-06T09:00:00,vibration,0.2563
VIB004,2024-01-06T09:00:00,vibration,0.5046
VIB005,2024-01-06T09:00:00,vibration,-0.9525
VIB006,2024-01-06T09:00:00,vibration,-1.2848
VIB007,2024-01-06T09:00:00,vibration,2.5354
VIB008,2024-01-06T09:00:00,vibration,0.9111
VIB009,2024-01-06T09:00:00,vibration,1.9937
VIB010,2024-01-06T09:00:00,vibration,0.8573
VIB011,2024-01-06T09:00:00,vibration,-0.0886
VIB012,2024-01-06T09:00:00,vibration,0.1455
VIB013,2024-01-06T09:00:00,vibration,-1.2328
VIB014,2024-01-06T09:00:00,vibration,-2.8409
VIB015,2024-01-06T09:00:00,vibration,1.1571
VIB016,2024-01-06T09:00:00,vibration,-0.7338
VIB017,2024-01-06T09:00:00,vibration,0.1827
VIB018,2024-01-06T09:00:00,vibration,-0.1699
VIB019,2024-01-06T09:00:00,vibration,-1.6812
VIB020,2024-01-06T09:00:00,vibration,-0.9367
VIB021,2024-01-06T09:00:00,vibration,-0.3795
VIB022,2024-01-06T09:00:00,vibration,1.9346
VIB023,2024-01-06T09:00:00,vibration,-0.5851
VIB024,2024-01-06T09:00:00,vibration,-0.5556
VIB025,2024-01-06T09:00:00,vibration,1.274
VIB026,2024-01-06T09:00:00,vibration,1.073
VIB027,2024-01-06T09:00:00,vibration,1.3413
VIB028,2024-01-06T09:00:00,vibration,0.1524
VIB029,2024-01-06T09:00:00,vibration,-0.2616
VIB030,2024-01-06T09:00:00,vibration,-0.2729
VIB031,2024-01-06T09:00:00,vibration,-0.7971
VIB032,2024-01-06T09:00:00,vibration,0.5137
VIB033,2024-01-06T09:00:00,vibration,-0.8328
VIB034,2024-01-06T09:00:00,vibration,-0.9083
VIB035,2024-01-06T09:00:00,vibration,-0.2525
VIB036,2024-01-06T09:00:00,vibration,0.2746
VIB037,2024-01-06T09:00:00,vibration,0.0291
VIB038,2024-01-06T09:00:00,vibration,0.3085
VIB039,2024-01-06T09:00:00,vibration,0.8417
VIB040,2024-01-06T09:00:00,vibration,0.2519
VIB041,2024-01-06T09:00:00,vibration,-0.3761
VIB042,2024-01-06T09:00:00,vibration,-0.1639
VIB043,2024-01-06T09:00:00,vibration,-0.6269
VIB044,2024-01-06T09:00:00,vibration,1.3455
VIB045,2024-01-06T09:00:00,vibration,0.092
VIB046,2024-01-06T09:00:00,vibration,-0.0047
VIB047,2024-01-06T09:00:00,vibration,-1.439
VIB048,2024-01-06T09:00:00,vibration,-1.6793
VIB049,2024-01-06T09:00:00,vibration,-0.6556
VIB050,2024-01-06T09:00:00,vibration,-1.0868
VIB051,2024-01-06T09:00:00,vibration,0.1765
VIB052,2024-01-06T09:00:00,vibration,0.6074
VIB053,2024-01-06T09:00:00,vibration,-1.6734
VIB054,2024-01-06T09:00:00,vibration,0.9792
VIB055,2024-01-06T09:00:00,vibration,-1.391
VIB056,2024-01-06T09:00:00,vibration,-0.5063
VIB057,2024-01-06T09:00:00,vibration,0.034
VIB058,2024-01-06T09:00:00,vibration,-2.3208
VIB059,2024-01-06T09:00:00,vibration,-0.4816
VIB060,2024-01-06T09:00:00,vibration,0.9271
VIB061,2024-01-06T09:00:00,vibration,-1.0227
VIB062,2024-01-06T09:00:00,vibration,-0.3094
VIB063,2024-01-06T09:00:00,vibration,0.3299
VIB064,2024-01-06T09:00:00,vibration,1.5092
VIB065,2024-01-06T09:00:00,vibration,-1.1681
VIB066,2024-01-06T09:00:00,vibration,0.1697
VIB067,2024-01-06T09:00:00,vibration,-0.0605
VIB068,2024-01-06T09:00:00,vibration,1.712
VIB069,2024-01-06T09:00:00,vibration,0.5365
VIB070,2024-01-06T09:00:00,vibration,0.0357
VIB071,2024-01-06T09:00:00,vibration,1.0152
VIB072,2024-01-06T09:00:00,vibration,0.5656
VIB073,2024-01-06T09:00:00,vibration,1.7307
VIB074,2024-01-06T09:00:00,vibration,1.1802
VIB075,2024-01-06T09:00:00,vibration,1.3349
VIB076,2024-01-06T09:00:00,vibration,-1.7348
VIB077,2024-01-06T09:00:00,vibration,0.3757
VIB078,2024-01-06T09:00:00,vibration,0.8071
VIB079,2024-01-06T09:00:00,vibration,1.9269
VIB080,2024-01-06T09:00:00,vibration,-0.052
DIS001,2024-01-06T09:00:00,displacement,0.006433
DIS002,2024-01-06T09:00:00,displacement,-8.8e-05
DIS003,2024-01-06T09:00:00,displacement,0.012627
DIS004,2024-01-06T09:00:00,displacement,0.007557
DIS005,2024-01-06T09:00:00,displacement,0.00265
DIS006,2024-01-06T09:00:00,displacement,0.009769
DIS007,2024-01-06T09:00:00,displacement,-0.004426
DIS008,2024-01-06T09:00:00,displacement,0.005743
DIS009,2024-01-06T09:00:00,displacement,0.003771
DIS010,2024-01-06T09:00:00,displacement,-0.003921
DIS011,2024-01-06T09:00:00,displacement,0.002468
DIS012,2024-01-06T09:00:00,displacement,0.00682
DIS013,2024-01-06T09:00:00,displacement,-0.007191
DIS014,2024-01-06T09:00:00,displacement,0.002009
DIS015,2024-01-06T09:00:00,displacement,0.003877
DIS016,2024-01-06T09:00:00,displacement,0.002198
DIS017,2024-01-06T09:00:00,displacement,-0.000676
DIS018,2024-01-06T09:00:00,displacement,0.001143
DIS019,2024-01-06T09:00:00,displacement,0.003776
DIS020,2024-01-06T09:00:00,displacement,0.002396
DIS021,2024-01-06T09:00:00,displacement,-0.002732
DIS022,2024-01-06T09:00:00,displacement,-0.002275
DIS023,2024-01-06T09:00:00,displacement,-0.001612
DIS024,2024-01-06T09:00:00,displacement,-0.004046
DIS025,2024-01-06T09:00:00,displacement,0.001765
DIS026,2024-01-06T09:00:00,displacement,0.005516
DIS027,2024-01-06T09:00:00,displacement,0.005599
DIS028,2024-01-06T09:00:00,displacement,0.00122
DIS029,2024-01-06T09:00:00,displacement,-0.005252
DIS030,2024-01-06T09:00:00,displacement,-0.001682
DIS031,2024-01-06T09:00:00,displacement,0.000841
DIS032,2024-01-06T09:00:00,displacement,-0.003807
DIS033,2024-01-06T09:00:00,displacement,-0.004977
DIS034,2024-01-06T09:00:00,displacement,0.00144
DIS035,2024-01-06T09:00:00,displacement,-0.003122
DIS036,2024-01-06T09:00:00,displacement,0.001481
DIS037,2024-01-06T09:00:00,displacement,0.001744
DIS038,2024-01-06T09:00:00,displacement,0.005903
DIS039,2024-01-06T09:00:00,displacement,-0.002862
DIS040,2024-01-06T09:00:00,displacement,-0.012889
DIS041,2024-01-06T09:00:00,displacement,0.000525
DIS042,2024-01-06T09:00:00,displacement,-0.00089
DIS043,2024-01-06T09:00:00,displacement,-0.005692
DIS044,2024-01-06T09:00:00,displacement,-0.003289
DIS045,2024-01-06T09:00:00,displacement,0.007465
DIS046,2024-01-06T09:00:00,displacement,0.002128
DIS047,2024-01-06T09:00:00,displacement,-0.00374
DIS048,2024-01-06T09:00:00,displacement,0.00234
DIS049,2024-01-06T09:00:00,displacement,0.001914
DIS050,2024-01-06T09:00:00,displacement,-0.002286
DIS051,2024-01-06T09:00:00,displacement,-0.003197
DIS052,2024-01-06T09:00:00,displacement,-0.004345
DIS053,2024-01-06T09:00:00,displacement,-0.002444
DIS054,2024-01-06T09:00:00,displacement,0.00852
DIS055,2024-01-06T09:00:00,displacement,0.002823
DIS056,2024-01-06T09:00:00,displacement,0.001885
DIS057,2024-01-06T09:00:00,displacement,0.000288
DIS058,2024-01-06T09:00:00,displacement,-0.004914
DIS059,2024-01-06T09:00:00,displacement,0.007095
DIS060,2024-01-06T09:00:00,displacement,0.003765
SHT001,2024-01-06T09:30:00,temperature,32.01
SHT001,2024-01-06T09:30:00,humidity,59.63
SHT002,2024-01-06T09:30:00,temperature,21.18
SHT002,2024-01-06T09:30:00,humidity,50.69
SHT003,2024-01-06T09:30:00,temperature,22.67
SHT003,2024-01-06T09:30:00,humidity,49.9
SHT004,2024-01-06T09:30:00,temperature,24.44
SHT004,2024-01-06T09:30:00,humidity,36.74
SHT005,2024-01-06T09:30:00,temperature,23.14
SHT005,2024-01-06T09:30:00,humidity,57.66
SHT006,2024-01-06T09:30:00,temperature,20.31
SHT006,2024-01-06T09:30:00,humidity,62.59
SHT007,2024-01-06T09:30:00,temperature,23.87
SHT007,2024-01-06T09:30:00,humidity,62.79
SHT008,2024-01-06T09:30:00,temperature,26.79
SHT008,2024-01-06T09:30:00,humidity,71.64
SHT009,2024-01-06T09:30:00,temperature,24.4
SHT009,2024-01-06T09:30:00,humidity,45.42
SHT010,2024-01-06T09:30:00,temperature,23.39
SHT010,2024-01-06T09:30:00,humidity,60.5
SHT011,2024-01-06T09:30:00,temperature,31.26
SHT011,2024-01-06T09:30:00,humidity,56.76
SHT012,2024-01-06T09:30:00,temperature,32.26
SHT012,2024-01-06T09:30:00,humidity,53.69
SHT013,2024-01-06T09:30:00,temperature,24.07
SHT013,2024-01-06T09:30:00,humidity,53.88
SHT014,2024-01-06T09:30:00,temperature,25.11
SHT014,2024-01-06T09:30:00,humidity,67.9
SHT015,2024-01-06T09:30:00,temperature,28.62
SHT015,2024-01-06T09:30:00,humidity,57.41
SHT016,2024-01-06T09:30:00,temperature,29.07
SHT016,2024-01-06T09:30:00,humidity,62.7
SHT017,2024-01-06T09:30:00,temperature,24.08
SHT017,2024-01-06T09:30:00,humidity,69.29
SHT018,2024-01-06T09:30:00,temperature,23.88
SHT018,2024-01-06T09:30:00,humidity,73.6
SHT019,2024-01-06T09:30:00,temperature,19.95
SHT019,2024-01-06T09:30:00,humidity,64.95
SHT020,2024-01-06T09:30:00,temperature,23.47
SHT020,2024-01-06T09:30:00,humidity,64.43
SHT021,2024-01-06T09:30:00,temperature,25.0
SHT021,2024-01-06T09:30:00,humidity,55.77
SHT022,2024-01-06T09:30:00,temperature,24.21
SHT022,2024-01-06T09:30:00,humidity,65.44
SHT023,2024-01-06T09:30:00,temperature,27.63
SHT023,2024-01-06T09:30:00,humidity,50.21
SHT024,2024-01-06T09:30:00,temperature,26.21
SHT024,2024-01-06T09:30:00,humidity,43.07
SHT025,2024-01-06T09:30:00,temperature,22.48
SHT025,2024-01-06T09:30:00,humidity,57.07
SHT026,2024-01-06T09:30:00,temperature,26.43
SHT026,2024-01-06T09:30:00,humidity,81.57
SHT027,2024-01-06T09:30:00,temperature,24.25
SHT027,2024-01-06T09:30:00,humidity,51.01
SHT028,2024-01-06T09:30:00,temperature,23.5
SHT028,2024-01-06T09:30:00,humidity,63.27
SHT029,2024-01-06T09:30:00,temperature,25.91
SHT029,2024-01-06T09:30:00,humidity,65.37
SHT030,2024-01-06T09:30:00,temperature,22.16
SHT030,2024-01-06T09:30:00,humidity,65.89
SHT031,2024-01-06T09:30:00,temperature,26.15
SHT031,2024-01-06T09:30:00,humidity,64.38
SHT032,2024-01-06T09:30:00,temperature,24.77
SHT032,2024-01-06T09:30:00,humidity,71.17
SHT033,2024-01-06T09:30:00,temperature,22.42
SHT033,2024-01-06T09:30:00,humidity,50.19
SHT034,2024-01-06T09:30:00,temperature,25.6
SHT034,2024-01-06T09:30:00,humidity,58.81
SHT035,2024-01-06T09:30:00,temperature,26.94
SHT035,2024-01-06T09:30:00,humidity,52.6
SHT036,2024-01-06T09:30:00,temperature,28.95
SHT036,2024-01-06T09:30:00,humidity,73.4
SHT037,2024-01-06T09:30:00,temperature,25.13
SHT037,2024-01-06T09:30:00,humidity,44.79
SHT038,2024-01-06T09:30:00,temperature,24.29
SHT038,2024-01-06T09:30:00,humidity,78.25
SHT039,2024-01-06T09:30:00,temperature,24.01
SHT039,2024-01-06T09:30:00,humidity,65.22
SHT040,2024-01-06T09:30:00,temperature,28.62
SHT040,2024-01-06T09:30:00,humidity,55.66
SHT041,2024-01-06T09:30:00,temperature,21.45
SHT041,2024-01-06T09:30:00,humidity,56.11
SHT042,2024-01-06T09:30:00,temperature,23.1
SHT042,2024-01-06T09:30:00,humidity,58.06
SHT043,2024-01-06T09:30:00,temperature,24.61
SHT043,2024-01-06T09:30:00,humidity,62.21
SHT044,2024-01-06T09:30:00,temperature,25.23
SHT044,2024-01-06T09:30:00,humidity,58.63
SHT045,2024-01-06T09:30:00,temperature,23.31
SHT045,2024-01-06T09:30:00,humidity,61.33
SHT046,2024-01-06T09:30:00,temperature,28.27
SHT046,2024-01-06T09:30:00,humidity,63.85
SHT047,2024-01-06T09:30:00,temperature,21.45
SHT047,2024-01-06T09:30:00,humidity,64.46
SHT048,2024-01-06T09:30:00,temperature,25.51
SHT048,2024-01-06T09:30:00,humidity,56.91
SHT049,2024-01-06T09:30:00,temperature,17.79
SHT049,2024-01-06T09:30:00,humidity,68.14
SHT050,2024-01-06T09:30:00,temperature,28.02
SHT050,2024-01-06T09:30:00,humidity,44.65
SHT051,2024-01-06T09:30:00,temperature,25.21
SHT051,2024-01-06T09:30:00,humidity,37.67
SHT052,2024-01-06T09:30:00,temperature,28.14
SHT052,2024-01-06T09:30:00,humidity,58.75
SHT053,2024-01-06T09:30:00,temperature,24.65
SHT053,2024-01-06T09:30:00,humidity,61.64
SHT054,2024-01-06T09:30:00,temperature,19.45
SHT054,2024-01-06T09:30:00,humidity,60.99
SHT055,2024-01-06T09:30:00,temperature,26.42
SHT055,2024-01-06T09:30:00,humidity,48.28
SHT056,2024-01-06T09:30:00,temperature,26.44
SHT056,2024-01-06T09:30:00,humidity,80.19
SHT057,2024-01-06T09:30:00,temperature,25.35
SHT057,2024-01-06T09:30:00,humidity,48.53
SHT058,2024-01-06T09:30:00,temperature,17.78
SHT058,2024-01-06T09:30:00,humidity,72.53
SHT059,2024-01-06T09:30:00,temperature,23.8
SHT059,2024-01-06T09:30:00,humidity,71.59
SHT060,2024-01-06T09:30:00,temperature,26.98
SHT060,2024-01-06T09:30:00,humidity,62.57
SHT061,2024-01-06T09:30:00,temperature,22.59
SHT061,2024-01-06T09:30:00,humidity,74.63
SHT062,2024-01-06T09:30:00,temperature,26.52
SHT062,2024-01-06T09:30:00,humidity,59.81
SHT063,2024-01-06T09:30:00,temperature,29.75
SHT063,2024-01-06T09:30:00,humidity,74.75
SHT064,2024-01-06T09:30:00,temperature,24.05
SHT064,2024-01-06T09:30:00,humidity,55.98
SHT065,2024-01-06T09:30:00,temperature,26.41
SHT065,2024-01-06T09:30:00,humidity,55.55
SHT066,2024-01-06T09:30:00,temperature,27.85
SHT066,2024-01-06T09:30:00,humidity,77.44
SHT067,2024-01-06T09:30:00,temperature,24.75
SHT067,2024-01-06T09:30:00,humidity,66.59
SHT068,2024-01-06T09:30:00,temperature,23.19
SHT068,2024-01-06T09:30:00,humidity,68.55
SHT069,2024-01-06T09:30:00,temperature,27.47
SHT069,2024-01-06T09:30:00,humidity,54.42
SHT070,2024-01-06T09:30:00,temperature,24.06
SHT070,2024-01-06T09:30:00,humidity,69.88
SHT071,2024-01-06T09:30:00,temperature,23.86
SHT071,2024-01-06T09:30:00,humidity,51.6
SHT072,2024-01-06T09:30:00,temperature,26.31
SHT072,2024-01-06T09:30:00,humidity,48.21
SHT073,2024-01-06T09:30:00,temperature,27.74
SHT073,2024-01-06T09:30:00,humidity,50.36
SHT074,2024-01-06T09:30:00,temperature,24.8
SHT074,2024-01-06T09:30:00,humidity,54.48
SHT075,2024-01-06T09:30:00,temperature,25.36
SHT075,2024-01-06T09:30:00,humidity,58.25
SHT076,2024-01-06T09:30:00,temperature,28.49
SHT076,2024-01-06T09:30:00,humidity,55.03
SHT077,2024-01-06T09:30:00,temperature,27.32
SHT077,2024-01-06T09:30:00,humidity,64.11
SHT078,2024-01-06T09:30:00,temperature,25.72
SHT078,2024-01-06T09:30:00,humidity,54.56
SHT079,2024-01-06T09:30:00,temperature,25.94
SHT079,2024-01-06T09:30:00,humidity,55.94
SHT080,2024-01-06T09:30:00,temperature,29.12
SHT080,2024-01-06T09:30:00,humidity,66.45
SHT081,2024-01-06T09:30:00,temperature,25.46
SHT081,2024-01-06T09:30:00,humidity,75.73
SHT082,2024-01-06T09:30:00,temperature,28.03
SHT082,2024-01-06T09:30:00,humidity,69.35
SHT083,2024-01-06T09:30:00,temperature,24.31
SHT083,2024-01-06T09:30:00,humidity,75.23
SHT084,2024-01-06T09:30:00,temperature,24.4
SHT084,2024-01-06T09:30:00,humidity,67.67
SHT085,2024-01-06T09:30:00,temperature,24.43
SHT085,2024-01-06T09:30:00,humidity,67.41
SHT086,2024-01-06T09:30:00,temperature,29.68
SHT086,2024-01-06T09:30:00,humidity,55.68
SHT087,2024-01-06T09:30:00,temperature,26.31
SHT087,2024-01-06T09:30:00,humidity,69.6
SHT088,2024-01-06T09:30:00,temperature,19.1
SHT088,2024-01-06T09:30:00,humidity,73.54
SHT089,2024-01-06T09:30:00,temperature,31.09
SHT089,2024-01-06T09:30:00,humidity,47.72
SHT090,2024-01-06T09:30:00,temperature,24.2
SHT090,2024-01-06T09:30:00,humidity,42.17
SHT091,2024-01-06T09:30:00,temperature,22.78
SHT091,2024-01-06T09:30:00,humidity,52.5
SHT092,2024-01-06T09:30:00,temperature,26.4
SHT092,2024-01-06T09:30:00,humidity,58.29
SHT093,2024-01-06T09:30:00,temperature,22.12
SHT093,2024-01-06T09:30:00,humidity,66.6
SHT094,2024-01-06T09:30:00,temperature,27.29
SHT094,2024-01-06T09:30:00,humidity,55.37
SHT095,2024-01-06T09:30:00,temperature,24.74
SHT095,2024-01-06T09:30:00,humidity,44.93
SHT096,2024-01-06T09:30:00,temperature,26.34
SHT096,2024-01-06T09:30:00,humidity,61.61
SHT097,2024-01-06T09:30:00,temperature,27.43
SHT097,2024-01-06T09:30:00,humidity,61.65
SHT098,2024-01-06T09:30:00,temperature,28.06
SHT098,2024-01-06T09:30:00,humidity,50.93
SHT099,2024-01-06T09:30:00,temperature,29.12
SHT099,2024-01-06T09:30:00,humidity,51.91
SHT100,2024-01-06T09:30:00,temperature,22.48
SHT100,2024-01-06T09:30:00,humidity,47.47
SHT101,2024-01-06T09:30:00,temperature,29.6
SHT101,2024-01-06T09:30:00,humidity,69.44
SHT102,2024-01-06T09:30:00,temperature,23.71
SHT102,2024-01-06T09:30:00,humidity,55.78
SHT103,2024-01-06T09:30:00,temperature,24.28
SHT103,2024-01-06T09:30:00,humidity,65.18
SHT104,2024-01-06T09:30:00,temperature,23.94
SHT104,2024-01-06T09:30:00,humidity,60.99
SHT105,2024-01-06T09:30:00,temperature,23.38
SHT105,2024-01-06T09:30:00,humidity,58.97
SHT106,2024-01-06T09:30:00,temperature,23.9
SHT106,2024-01-06T09:30:00,humidity,72.13
SHT107,2024-01-06T09:30:00,temperature,23.74
SHT107,2024-01-06T09:30:00,humidity,53.73
SHT108,2024-01-06T09:30:00,temperature,22.31
SHT108,2024-01-06T09:30:00,humidity,44.03
SHT109,2024-01-06T09:30:00,temperature,20.56
SHT109,2024-01-06T09:30:00,humidity,64.48
SHT110,2024-01-06T09:30:00,temperature,26.78
SHT110,2024-01-06T09:30:00,humidity,70.86
SHT111,2024-01-06T09:30:00,temperature,23.14
SHT111,2024-01-06T09:30:00,humidity,69.12
SHT112,2024-01-06T09:30:00,temperature,21.05
SHT112,2024-01-06T09:30:00,humidity,59.21
SHT113,2024-01-06T09:30:00,temperature,25.99
SHT113,2024-01-06T09:30:00,humidity,59.9
SHT114,2024-01-06T09:30:00,temperature,20.74
SHT114,2024-01-06T09:30:00,humidity,62.82
SHT115,2024-01-06T09:30:00,temperature,20.47
SHT115,2024-01-06T09:30:00,humidity,52.85
SHT116,2024-01-06T09:30:00,temperature,28.4
SHT116,2024-01-06T09:30:00,humidity,48.03
SHT117,2024-01-06T09:30:00,temperature,26.68
SHT117,2024-01-06T09:30:00,humidity,61.56
SHT118,2024-01-06T09:30:00,temperature,28.24
SHT118,2024-01-06T09:30:00,humidity,56.12
SHT119,2024-01-06T09:30:00,temperature,24.07
SHT119,2024-01-06T09:30:00,humidity,66.26
SHT120,2024-01-06T09:30:00,temperature,26.17
SHT120,2024-01-06T09:30:00,humidity,58.38
SHT121,2024-01-06T09:30:00,temperature,26.8
SHT121,2024-01-06T09:30:00,humidity,58.51
SHT122,2024-01-06T09:30:00,temperature,27.11
SHT122,2024-01-06T09:30:00,humidity,56.11
SHT123,2024-01-06T09:30:00,temperature,31.14
SHT123,2024-01-06T09:30:00,humidity,45.46
SHT124,2024-01-06T09:30:00,temperature,28.76
SHT124,2024-01-06T09:30:00,humidity,59.62
SHT125,2024-01-06T09:30:00,temperature,23.48
SHT125,2024-01-06T09:30:00,humidity,56.9
SHT126,2024-01-06T09:30:00,temperature,24.78
SHT126,2024-01-06T09:30:00,humidity,60.81
SHT127,2024-01-06T09:30:00,temperature,24.85
SHT127,2024-01-06T09:30:00,humidity,67.25
SHT128,2024-01-06T09:30:00,temperature,25.0
SHT128,2024-01-06T09:30:00,humidity,37.41
SHT129,2024-01-06T09:30:00,temperature,24.39
SHT129,2024-01-06T09:30:00,humidity,55.77
SHT130,2024-01-06T09:30:00,temperature,27.18
SHT130,2024-01-06T09:30:00,humidity,51.92
SHT131,2024-01-06T09:30:00,temperature,25.82
SHT131,2024-01-06T09:30:00,humidity,51.38
SHT132,2024-01-06T09:30:00,temperature,24.55
SHT132,2024-01-06T09:30:00,humidity,68.43
SHT133,2024-01-06T09:30:00,temperature,28.45
SHT133,2024-01-06T09:30:00,humidity,65.18
SHT134,2024-01-06T09:30:00,temperature,21.35
SHT134,2024-01-06T09:30:00,humidity,56.17
SHT135,2024-01-06T09:30:00,temperature,21.63
SHT135,2024-01-06T09:30:00,humidity,67.37
SHT136,2024-01-06T09:30:00,temperature,28.21
SHT136,2024-01-06T09:30:00,humidity,66.16
SHT137,2024-01-06T09:30:00,temperature,27.5
SHT137,2024-01-06T09:30:00,humidity,39.05
SHT138,2024-01-06T09:30:00,temperature,19.87
SHT138,2024-01-06T09:30:00,humidity,65.39
SHT139,2024-01-06T09:30:00,temperature,25.49
SHT139,2024-01-06T09:30:00,humidity,61.66
SHT140,2024-01-06T09:30:00,temperature,26.89
SHT140,2024-01-06T09:30:00,humidity,62.83
SHT141,2024-01-06T09:30:00,temperature,26.11
SHT141,2024-01-06T09:30:00,humidity,75.12
SHT142,2024-01-06T09:30:00,temperature,27.07
SHT142,2024-01-06T09:30:00,humidity,37.49
SHT143,2024-01-06T09:30:00,temperature,30.1
SHT143,2024-01-06T09:30:00,humidity,38.26
SHT144,2024-01-06T09:30:00,temperature,23.93
SHT144,2024-01-06T09:30:00,humidity,68.08
SHT145,2024-01-06T09:30:00,temperature,23.05
SHT145,2024-01-06T09:30:00,humidity,57.83
SHT146,2024-01-06T09:30:00,temperature,28.23
SHT146,2024-01-06T09:30:00,humidity,66.02
SHT147,2024-01-06T09:30:00,temperature,26.14
SHT147,2024-01-06T09:30:00,humidity,54.64
SHT148,2024-01-06T09:30:00,temperature,22.37
SHT148,2024-01-06T09:30:00,humidity,70.02
SHT149,2024-01-06T09:30:00,temperature,27.18
SHT149,2024-01-06T09:30:00,humidity,45.68
SHT150,2024-01-06T09:30:00,temperature,27.95
SHT150,2024-01-06T09:30:00,humidity,55.28
VIB001,2024-01-06T09:30:00,vibration,-0.687
VIB002,2024-01-06T09:30:00,vibration,-1.1257
VIB003,2024-01-06T09:30:00,vibration,-2.9378
VIB004,2024-01-06T09:30:00,vibration,-0.8488
VIB005,2024-01-06T09:30:00,vibration,-0.0099
VIB006,2024-01-06T09:30:00,vibration,1.1811
VIB007,2024-01-06T09:30:00,vibration,1.7054
VIB008,2024-01-06T09:30:00,vibration,0.1699
VIB009,2024-01-06T09:30:00,vibration,1.2207
VIB010,2024-01-06T09:30:00,vibration,0.6565
VIB011,2024-01-06T09:30:00,vibration,0.1146
VIB012,2024-01-06T09:30:00,vibration,-1.511
VIB013,2024-01-06T09:30:00,vibration,0.5486
VIB014,2024-01-06T09:30:00,vibration,0.0573
VIB015,2024-01-06T09:30:00,vibration,0.4421
VIB016,2024-01-06T09:30:00,vibration,-0.3808
VIB017,2024-01-06T09:30:00,vibration,0.1253
VIB018,2024-01-06T09:30:00,vibration,0.97
VIB019,2024-01-06T09:30:00,vibration,-0.3292
VIB020,2024-01-06T09:30:00,vibration,0.0236
VIB021,2024-01-06T09:30:00,vibration,-1.1013
VIB022,2024-01-06T09:30:00,vibration,-0.2664
VIB023,2024-01-06T09:30:00,vibration,-0.5768
VIB024,2024-01-06T09:30:00,vibration,0.3189
VIB025,2024-01-06T09:30:00,vibration,-0.6548
VIB026,2024-01-06T09:30:00,vibration,-1.5999
VIB027,2024-01-06T09:30:00,vibration,0.4956
VIB028,2024-01-06T09:30:00,vibration,-1.3165
VIB029,2024-01-06T09:30:00,vibration,-0.6203
VIB030,2024-01-06T09:30:00,vibration,-0.9447
VIB031,2024-01-06T09:30:00,vibration,0.7552
VIB032,2024-01-06T09:30:00,vibration,0.1691
VIB033,2024-01-06T09:30:00,vibration,-0.3371
VIB034,2024-01-06T09:30:00,vibration,0.3024
VIB035,2024-01-06T09:30:00,vibration,0.9166
VIB036,2024-01-06T09:30:00,vibration,-0.0916
VIB037,2024-01-06T09:30:00,vibration,0.419
VIB038,2024-01-06T09:30:00,vibration,0.5524
VIB039,2024-01-06T09:30:00,vibration,0.2181
VIB040,2024-01-06T09:30:00,vibration,-1.4691
VIB041,2024-01-06T09:30:00,vibration,-0.2733
VIB042,2024-01-06T09:30:00,vibration,0.2262
VIB043,2024-01-06T09:30:00,vibration,-0.2861
VIB044,2024-01-06T09:30:00,vibration,-1.2109
VIB045,2024-01-06T09:30:00,vibration,0.4364
VIB046,2024-01-06T09:30:00,vibration,0.5938
VIB047,2024-01-06T09:30:00,vibration,0.1343
VIB048,2024-01-06T09:30:00,vibration,-0.772
