zone_id,timestamp,temperature,humidity,wind_speed,air_quality
Zone12,2024-01-06T06:30:00,31.08,52.92,1.43,46.2
Zone01,2024-01-06T07:00:00,25.2,44.44,3.33,38.91
Zone02,2024-01-06T07:00:00,24.4,56.27,2.86,50.31
Zone03,2024-01-06T07:00:00,29.71,59.89,3.57,56.49
Zone04,2024-01-06T07:00:00,25.25,59.35,2.0,44.77
Zone05,2024-01-06T07:00:00,28.14,64.51,1.62,46.24
Zone06,2024-01-06T07:00:00,28.19,70.45,2.73,57.19
Zone07,2024-01-06T07:00:00,24.34,54.64,2.17,48.86
Zone08,2024-01-06T07:00:00,29.11,70.5,4.49,61.53
Zone09,2024-01-06T07:00:00,26.46,70.85,-0.34,56.45
Zone10,2024-01-06T07:00:00,32.43,60.39,4.48,50.05
Zone11,2024-01-06T07:00:00,24.26,57.47,4.31,54.17
Zone12,2024-01-06T07:00:00,23.28,68.37,3.62,36.63
Zone01,2024-01-06T07:30:00,21.35,66.67,3.01,42.24
Zone02,2024-01-06T07:30:00,25.28,67.16,0.39,44.66
Zone03,2024-01-06T07:30:00,26.36,74.25,2.94,74.91
Zone04,2024-01-06T07:30:00,30.59,65.51,2.86,70.32
Zone05,2024-01-06T07:30:00,31.03,61.64,3.53,45.23
Zone06,2024-01-06T07:30:00,27.28,46.65,3.82,45.42
Zone07,2024-01-06T07:30:00,29.22,44.58,2.77,37.09
Zone08,2024-01-06T07:30:00,26.96,43.13,3.16,56.82
Zone09,2024-01-06T07:30:00,25.52,64.76,3.41,49.05
Zone10,2024-01-06T07:30:00,29.37,55.68,3.34,37.27
Zone11,2024-01-06T07:30:00,24.36,80.21,2.48,44.28
Zone12,2024-01-06T07:30:00,22.97,56.88,3.01,60.39
Zone01,2024-01-06T08:00:00,25.13,43.3,2.08,59.01
Zone02,2024-01-06T08:00:00,24.47,41.13,2.75,41.15
Zone03,2024-01-06T08:00:00,29.29,57.11,1.88,58.88
Zone04,2024-01-06T08:00:00,29.29,49.46,4.21,65.06
Zone05,2024-01-06T08:00:00,24.28,73.42,3.38,57.12
Zone06,2024-01-06T08:00:00,22.19,65.22,3.03,46.25
Zone07,2024-01-06T08:00:00,25.62,54.0,2.94,38.29
Zone08,2024-01-06T08:00:00,21.87,70.76,2.48,66.42
Zone09,2024-01-06T08:00:00,23.95,69.39,1.77,42.52
Zone10,2024-01-06T08:00:00,27.89,57.72,2.13,36.05
Zone11,2024-01-06T08:00:00,27.14,64.01,3.27,58.28
Zone12,2024-01-06T08:00:00,25.12,78.41,3.96,53.12
Zone01,2024-01-06T08:30:00,20.0,45.8,4.29,39.07
Zone02,2024-01-06T08:30:00,24.81,61.58,3.03,31.23
Zone03,2024-01-06T08:30:00,27.03,53.63,3.79,47.33
Zone04,2024-01-06T08:30:00,26.75,69.08,2.57,67.03
Zone05,2024-01-06T08:30:00,28.66,63.36,1.97,71.17
Zone06,2024-01-06T08:30:00,27.28,52.88,3.66,44.69
Zone07,2024-01-06T08:30:00,23.8,57.3,2.16,10.93
Zone08,2024-01-06T08:30:00,25.03,51.31,4.02,37.96
Zone09,2024-01-06T08:30:00,26.83,80.34,3.23,36.83
Zone10,2024-01-06T08:30:00,23.75,72.3,2.22,40.48
Zone11,2024-01-06T08:30:00,30.43,57.29,4.0,37.29
Zone12,2024-01-06T08:30:00,23.83,61.91,4.28,60.86
Zone01,2024-01-06T09:00:00,24.65,51.17,3.44,80.35
Zone02,2024-01-06T09:00:00,24.23,81.2,3.03,66.86
Zone03,2024-01-06T09:00:00,25.16,53.74,1.48,46.33
Zone04,2024-01-06T09:00:00,28.54,48.13,2.42,58.18
Zone05,2024-01-06T09:00:00,25.61,61.91,3.09,52.25
Zone06,2024-01-06T09:00:00,19.83,56.03,3.81,64.29
Zone07,2024-01-06T09:00:00,25.29,56.49,3.94,22.01
Zone08,2024-01-06T09:00:00,25.6,74.09,4.13,87.73
Zone09,2024-01-06T09:00:00,24.19,68.49,2.45,60.16
Zone10,2024-01-06T09:00:00,27.0,56.4,2.05,43.25
Zone11,2024-01-06T09:00:00,26.83,68.9,2.97,71.52
Zone12,2024-01-06T09:00:00,23.35,80.98,2.42,76.69
Zone01,2024-01-06T09:30:00,27.57,51.48,3.89,34.76
Zone02,2024-01-06T09:30:00,27.77,57.45,2.92,60.21
Zone03,2024-01-06T09:30:00,24.15,66.2,3.07,84.82
Zone04,2024-01-06T09:30:00,19.68,67.76,2.84,50.9
Zone05,2024-01-06T09:30:00,22.86,71.01,2.07,53.74
Zone06,2024-01-06T09:30:00,25.13,59.73,3.25,82.68
Zone07,2024-01-06T09:30:00,23.27,49.81,3.29,45.71
Zone08,2024-01-06T09:30:00,23.98,75.12,3.37,57.36
Zone09,2024-01-06T09:30:00,24.35,53.05,3.33,79.37
Zone10,2024-01-06T09:30:00,25.4,68.44,2.87,71.24
Zone11,2024-01-06T09:30:00,23.68,53.39,3.61,64.36
Zone12,2024-01-06T09:30:00,24.57,62.54,1.74,57.34
Zone01,2024-01-06T10:00:00,23.7,65.71,3.63,26.1
Zone02,2024-01-06T10:00:00,23.23,73.86,3.69,68.33
Zone03,2024-01-06T10:00:00,28.74,67.44,2.41,64.96
Zone04,2024-01-06T10:00:00,28.83,65.94,4.19,60.52
Zone05,2024-01-06T10:00:00,26.47,69.72,5.12,61.58
Zone06,2024-01-06T10:00:00,26.89,65.6,4.04,38.96
Zone07,2024-01-06T10:00:00,21.86,49.95,1.2,41.72
Zone08,2024-01-06T10:00:00,26.62,75.06,0.23,63.2
Zone09,2024-01-06T10:00:00,22.96,45.78,3.06,36.05
Zone10,2024-01-06T10:00:00,25.11,56.2,2.13,39.56
Zone11,2024-01-06T10:00:00,31.43,51.95,4.54,75.58
Zone12,2024-01-06T10:00:00,25.39,70.25,2.47,45.8
Zone01,2024-01-06T10:30:00,21.17,62.53,3.67,45.95
Zone02,2024-01-06T10:30:00,25.59,44.09,5.14,38.69
Zone03,2024-01-06T10:30:00,19.69,83.66,2.68,46.18
Zone04,2024-01-06T10:30:00,26.34,50.49,2.35,61.25
Zone05,2024-01-06T10:30:00,16.78,71.04,4.03,55.14
Zone06,2024-01-06T10:30:00,22.84,67.15,2.98,60.61
Zone07,2024-01-06T10:30:00,23.66,54.11,1.36,41.97
Zone08,2024-01-06T10:30:00,35.27,61.29,2.58,36.28
Zone09,2024-01-06T10:30:00,25.9,59.88,4.09,37.12
Zone10,2024-01-06T10:30:00,28.44,56.42,3.96,67.78
Zone11,2024-01-06T10:30:00,23.91,70.81,2.76,32.65
Zone12,2024-01-06T10:30:00,29.11,48.47,3.72,76.05
Zone01,2024-01-06T11:00:00,25.27,53.02,2.49,32.79
Zone02,2024-01-06T11:00:00,25.41,52.61,2.95,63.11
Zone03,2024-01-06T11:00:00,15.92,42.84,2.4,51.67
Zone04,2024-01-06T11:00:00,32.24,60.08,3.41,13.4
Zone05,2024-01-06T11:00:00,18.83,46.44,3.7,42.18
Zone06,2024-01-06T11:00:00,26.54,37.37,3.48,57.99
Zone07,2024-01-06T11:00:00,28.94,51.41,1.72,52.4
Zone08,2024-01-06T11:00:00,21.82,69.33,1.92,43.15
Zone09,2024-01-06T11:00:00,20.24,58.15,2.53,34.8
Zone10,2024-01-06T11:00:00,25.26,49.69,3.24,58.73
Zone11,2024-01-06T11:00:00,25.15,56.62,3.83,63.32
Zone12,2024-01-06T11:00:00,25.07,52.98,3.16,42.61
Zone01,2024-01-06T11:30:00,29.79,85.11,3.21,51.72
Zone02,2024-01-06T11:30:00,23.91,60.66,2.65,43.09
Zone03,2024-01-06T11:30:00,26.39,54.43,3.37,39.19
Zone04,2024-01-06T11:30:00,28.23,66.63,4.16,44.55
Zone05,2024-01-06T11:30:00,23.23,47.65,3.31,62.27
Zone06,2024-01-06T11:30:00,19.77,41.19,2.54,28.61
Zone07,2024-01-06T11:30:00,28.33,62.28,5.47,63.39
Zone08,2024-01-06T11:30:00,22.4,68.98,1.49,54.14
Zone09,2024-01-06T11:30:00,25.06,68.1,2.89,45.31
Zone10,2024-01-06T11:30:00,19.69,55.6,1.87,53.29
Zone11,2024-01-06T11:30:00,26.51,62.43,2.84,57.38
Zone12,2024-01-06T11:30:00,24.38,57.35,2.7,62.16
Zone01,2024-01-06T12:00:00,27.27,57.68,3.24,58.07
Zone02,2024-01-06T12:00:00,20.95,73.8,1.8,55.32
Zone03,2024-01-06T12:00:00,30.2,67.7,3.53,65.64
Zone04,2024-01-06T12:00:00,21.52,77.6,3.37,48.48
Zone05,2024-01-06T12:00:00,27.11,42.61,2.96,37.11
Zone06,2024-01-06T12:00:00,26.03,70.05,4.09,52.57
Zone07,2024-01-06T12:00:00,23.9,48.59,1.53,60.39
Zone08,2024-01-06T12:00:00,18.6,39.96,4.5,46.41
Zone09,2024-01-06T12:00:00,22.96,59.66,2.33,25.98
Zone10,2024-01-06T12:00:00,23.11,53.43,3.68,69.74
Zone11,2024-01-06T12:00:00,24.07,51.7,2.64,63.42
Zone12,2024-01-06T12:00:00,28.29,65.74,3.04,60.65
Zone01,2024-01-06T12:30:00,21.37,57.22,4.09,44.76
Zone02,2024-01-06T12:30:00,22.64,60.9,0.49,62.39
Zone03,2024-01-06T12:30:00,27.02,64.56,3.11,69.2
Zone04,2024-01-06T12:30:00,26.33,61.48,5.82,31.99
Zone05,2024-01-06T12:30:00,21.03,58.43,4.18,47.62
Zone06,2024-01-06T12:30:00,24.51,42.82,0.97,74.45
Zone07,2024-01-06T12:30:00,32.12,59.48,2.32,35.46
Zone08,2024-01-06T12:30:00,27.82,54.95,2.97,40.78
Zone09,2024-01-06T12:30:00,23.99,65.38,4.71,60.23
Zone10,2024-01-06T12:30:00,26.1,56.3,2.04,36.44
Zone11,2024-01-06T12:30:00,22.8,54.55,3.09,81.34
Zone12,2024-01-06T12:30:00,19.87,53.74,3.79,43.69
Zone01,2024-01-06T13:00:00,30.67,75.09,3.98,51.65
Zone02,2024-01-06T13:00:00,21.46,70.6,4.51,22.63
Zone03,2024-01-06T13:00:00,21.06,50.79,3.26,63.11
Zone04,2024-01-06T13:00:00,25.58,64.51,3.04,57.5
Zone05,2024-01-06T13:00:00,26.54,51.27,2.29,75.08
Zone06,2024-01-06T13:00:00,25.29,48.81,4.24,36.96
Zone07,2024-01-06T13:00:00,26.0,64.2,3.53,59.84
Zone08,2024-01-06T13:00:00,27.26,56.67,2.53,37.76
Zone09,2024-01-06T13:00:00,24.53,63.31,3.33,36.51
Zone10,2024-01-06T13:00:00,18.64,64.08,2.63,59.0
Zone11,2024-01-06T13:00:00,26.14,71.32,4.3,27.09
Zone12,2024-01-06T13:00:00,29.07,38.71,2.2,62.11
Zone01,2024-01-06T13:30:00,31.38,49.55,4.14,46.62
Zone02,2024-01-06T13:30:00,28.7,59.32,4.53,40.33
Zone03,2024-01-06T13:30:00,27.83,64.87,3.37,59.22
Zone04,2024-01-06T13:30:00,27.35,60.42,2.86,66.63
Zone05,2024-01-06T13:30:00,31.25,59.43,2.95,61.02
Zone06,2024-01-06T13:30:00,25.93,48.1,1.87,45.83
Zone07,2024-01-06T13:30:00,19.88,61.11,3.82,45.74
Zone08,2024-01-06T13:30:00,22.0,64.96,2.53,48.62
Zone09,2024-01-06T13:30:00,26.14,58.95,3.16,69.57
Zone10,2024-01-06T13:30:00,20.04,56.31,1.28,18.39
Zone11,2024-01-06T13:30:00,20.25,63.55,3.34,41.51
Zone12,2024-01-06T13:30:00,22.27,59.85,2.92,66.87
Zone01,2024-01-06T14:00:00,24.21,48.31,4.99,75.04
Zone02,2024-01-06T14:00:00,19.64,49.4,4.69,45.32
Zone03,2024-01-06T14:00:00,27.23,68.87,0.22,38.67
Zone04,2024-01-06T14:00:00,24.11,43.32,2.65,34.22
Zone05,2024-01-06T14:00:00,25.39,56.43,2.68,52.63
Zone06,2024-01-06T14:00:00,21.91,62.26,2.44,62.07
Zone07,2024-01-06T14:00:00,25.17,51.76,3.06,57.88
Zone08,2024-01-06T14:00:00,25.78,59.72,4.23,62.4
Zone09,2024-01-06T14:00:00,25.16,67.21,3.04,76.29
Zone10,2024-01-06T14:00:00,22.72,50.84,2.38,29.07
Zone11,2024-01-06T14:00:00,26.26,67.26,1.65,51.4
Zone12,2024-01-06T14:00:00,24.83,77.44,3.15,53.43
Zone01,2024-01-06T14:30:00,24.34,57.26,1.21,64.68
Zone02,2024-01-06T14:30:00,24.12,55.67,2.94,42.28
Zone03,2024-01-06T14:30:00,22.13,48.0,3.92,37.31
Zone04,2024-01-06T14:30:00,27.17,34.68,3.36,53.51
Zone05,2024-01-06T14:30:00,27.38,73.79,3.76,63.86
Zone06,2024-01-06T14:30:00,20.93,55.69,2.92,21.31
Zone07,2024-01-06T14:30:00,23.5,57.81,3.33,40.6
Zone08,2024-01-06T14:30:00,23.68,71.8,2.75,40.37
Zone09,2024-01-06T14:30:00,20.0,66.6,2.84,17.57
Zone10,2024-01-06T14:30:00,25.89,54.67,2.85,62.62
Zone11,2024-01-06T14:30:00,26.62,66.52,4.25,47.71
Zone12,2024-01-06T14:30:00,28.87,56.92,2.15,58.99
Zone01,2024-01-06T15:00:00,23.14,57.47,0.7,47.95
Zone02,2024-01-06T15:00:00,22.29,56.78,3.86,68.84
Zone03,2024-01-06T15:00:00,21.59,66.43,3.78,26.64
Zone04,2024-01-06T15:00:00,27.09,39.31,3.56,67.47
Zone05,2024-01-06T15:00:00,27.01,54.28,3.0,77.82
Zone06,2024-01-06T15:00:00,27.33,49.72,3.64,33.3
Zone07,2024-01-06T15:00:00,28.31,70.6,4.33,85.27
Zone08,2024-01-06T15:00:00,28.83,68.69,3.14,59.0
Zone09,2024-01-06T15:00:00,27.82,64.29,2.37,68.53
Zone10,2024-01-06T15:00:00,24.92,53.56,2.23,33.53
Zone11,2024-01-06T15:00:00,21.91,48.82,2.6,49.92
Zone12,2024-01-06T15:00:00,26.79,48.88,3.26,47.35
Zone01,2024-01-06T15:30:00,25.06,58.53,2.69,43.03
Zone02,2024-01-06T15:30:00,24.83,53.89,1.37,70.44
Zone03,2024-01-06T15:30:00,22.95,50.03,3.89,60.41
Zone04,2024-01-06T15:30:00,23.45,50.5,2.54,56.88
Zone05,2024-01-06T15:30:00,32.36,64.75,3.86,30.21
Zone06,2024-01-06T15:30:00,28.22,51.92,1.94,61.02
Zone07,2024-01-06T15:30:00,24.09,66.18,4.71,55.3
Zone08,2024-01-06T15:30:00,23.67,50.48,3.86,37.8
Zone09,2024-01-06T15:30:00,27.12,57.96,3.76,61.74
Zone10,2024-01-06T15:30:00,27.19,42.57,2.49,46.45
Zone11,2024-01-06T15:30:00,20.0,63.07,1.86,45.77
Zone12,2024-01-06T15:30:00,30.45,46.92,3.01,64.58
Zone01,2024-01-06T16:00:00,25.48,63.11,1.93,59.95
Zone02,2024-01-06T16:00:00,26.99,54.2,2.22,53.23
Zone03,2024-01-06T16:00:00,23.69,57.77,4.3,47.76
Zone04,2024-01-06T16:00:00,28.82,68.96,3.04,33.57
Zone05,2024-01-06T16:00:00,30.51,90.31,3.49,51.01
Zone06,2024-01-06T16:00:00,24.71,67.1,1.78,39.94
Zone07,2024-01-06T16:00:00,29.47,63.85,1.83,47.1
Zone08,2024-01-06T16:00:00,29.1,64.05,2.21,58.44
Zone09,2024-01-06T16:00:00,26.81,61.88,3.95,35.25
Zone10,2024-01-06T16:00:00,22.13,46.63,1.24,60.93
Zone11,2024-01-06T16:00:00,21.3,63.91,3.31,62.1
Zone12,2024-01-06T16:00:00,27.03,79.18,3.73,56.76
Zone01,2024-01-06T16:30:00,22.19,77.66,3.67,54.37
Zone02,2024-01-06T16:30:00,27.45,59.42,2.72,51.83
Zone03,2024-01-06T16:30:00,25.94,50.22,2.85,50.04
Zone04,2024-01-06T16:30:00,27.73,53.57,2.4,60.63
Zone05,2024-01-06T16:30:00,24.32,58.62,2.08,51.48
Zone06,2024-01-06T16:30:00,26.86,53.98,2.78,46.59
Zone07,2024-01-06T16:30:00,24.5,54.12,1.3,25.95
Zone08,2024-01-06T16:30:00,28.35,60.47,4.05,48.87
Zone09,2024-01-06T16:30:00,23.17,62.74,2.33,42.9
Zone10,2024-01-06T16:30:00,28.1,64.71,3.0,56.65
Zone11,2024-01-06T16:30:00,22.16,40.5,2.75,42.44
Zone12,2024-01-06T16:30:00,24.89,55.61,2.93,75.9
Zone01,2024-01-06T17:00:00,15.48,68.2,3.17,51.12
Zone02,2024-01-06T17:00:00,26.29,50.73,2.48,57.71
Zone03,2024-01-06T17:00:00,20.56,49.65,2.67,76.57
Zone04,2024-01-06T17:00:00,21.79,41.88,2.9,50.29
Zone05,2024-01-06T17:00:00,19.83,62.18,2.81,60.63
Zone06,2024-01-06T17:00:00,25.43,63.72,2.4,24.95
Zone07,2024-01-06T17:00:00,24.4,63.94,1.74,26.51
Zone08,2024-01-06T17:00:00,21.33,62.12,2.76,66.04
Zone09,2024-01-06T17:00:00,26.51,82.8,3.79,52.29
Zone10,2024-01-06T17:00:00,26.37,53.58,2.67,61.99
Zone11,2024-01-06T17:00:00,22.93,52.69,2.06,72.53
Zone12,2024-01-06T17:00:00,25.22,55.21,3.04,68.86
Zone01,2024-01-06T17:30:00,23.1,56.13,1.69,41.51
Zone02,2024-01-06T17:30:00,23.45,61.68,1.24,40.1
Zone03,2024-01-06T17:30:00,29.75,57.15,3.88,56.93
Zone04,2024-01-06T17:30:00,29.68,73.37,4.07,83.41
Zone05,2024-01-06T17:30:00,19.73,62.64,2.57,48.79
Zone06,2024-01-06T17:30:00,23.02,76.79,3.71,63.27
Zone07,2024-01-06T17:30:00,26.96,54.18,3.31,25.3
Zone08,2024-01-06T17:30:00,20.12,46.25,3.15,38.68
Zone09,2024-01-06T17:30:00,27.55,76.83,2.25,31.87
Zone10,2024-01-06T17:30:00,25.71,62.51,2.88,64.76
Zone11,2024-01-06T17:30:00,24.26,43.53,2.36,38.92
Zone12,2024-01-06T17:30:00,29.62,69.22,3.81,37.39
Zone01,2024-01-06T18:00:00,21.39,60.11,2.05,44.72
Zone02,2024-01-06T18:00:00,21.82,50.04,2.97,52.54
Zone03,2024-01-06T18:00:00,32.8,78.2,3.32,50.74
Zone04,2024-01-06T18:00:00,25.8,53.15,3.56,68.71
Zone05,2024-01-06T18:00:00,31.33,44.23,3.35,69.58
Zone06,2024-01-06T18:00:00,20.14,41.82,3.41,28.58
Zone07,2024-01-06T18:00:00,25.16,52.22,2.74,19.53
Zone08,2024-01-06T18:00:00,17.97,67.08,2.56,57.28
Zone09,2024-01-06T18:00:00,26.3,63.44,3.45,39.02
Zone10,2024-01-06T18:00:00,30.53,54.85,2.07,41.45
Zone11,2024-01-06T18:00:00,20.5,62.92,2.02,49.89
Zone12,2024-01-06T18:00:00,23.49,71.43,2.38,54.91
Zone01,2024-01-06T18:30:00,21.9,70.79,1.49,29.43
Zone02,2024-01-06T18:30:00,25.59,65.14,3.41,20.69
Zone03,2024-01-06T18:30:00,24.93,59.91,2.23,61.1
Zone04,2024-01-06T18:30:00,26.19,65.71,3.49,42.61
Zone05,2024-01-06T18:30:00,22.38,77.08,1.83,53.01
Zone06,2024-01-06T18:30:00,34.16,75.84,3.19,25.34
Zone07,2024-01-06T18:30:00,26.27,61.26,3.82,41.82
Zone08,2024-01-06T18:30:00,28.97,60.87,2.52,60.31
Zone09,2024-01-06T18:30:00,22.97,55.58,4.14,64.32
Zone10,2024-01-06T18:30:00,24.65,65.01,2.8,34.02
Zone11,2024-01-06T18:30:00,27.35,60.75,3.09,62.14
Zone12,2024-01-06T18:30:00,25.78,53.25,2.68,41.78
Zone01,2024-01-06T19:00:00,21.27,76.38,3.61,32.85
Zone02,2024-01-06T19:00:00,23.71,66.69,2.78,34.62
Zone03,2024-01-06T19:00:00,21.68,56.64,2.97,52.63
Zone04,2024-01-06T19:00:00,19.67,51.76,4.21,43.83
Zone05,2024-01-06T19:00:00,21.53,45.44,3.34,51.9
Zone06,2024-01-06T19:00:00,26.44,55.95,2.16,34.64
Zone07,2024-01-06T19:00:00,25.29,46.6,3.33,65.47
Zone08,2024-01-06T19:00:00,22.63,56.85,1.64,59.05
Zone09,2024-01-06T19:00:00,25.1,73.62,2.58,57.67
Zone10,2024-01-06T19:00:00,23.41,59.17,2.45,69.5
Zone11,2024-01-06T19:00:00,26.98,47.24,3.51,56.54
Zone12,2024-01-06T19:00:00,24.71,59.06,2.77,45.75
Zone01,2024-01-06T19:30:00,31.24,57.01,1.68,9.63
Zone02,2024-01-06T19:30:00,26.92,56.94,2.51,51.03
Zone03,2024-01-06T19:30:00,28.04,50.85,3.81,48.9
Zone04,2024-01-06T19:30:00,30.62,57.43,2.52,52.1
Zone05,2024-01-06T19:30:00,25.01,37.8,1.87,81.01
Zone06,2024-01-06T19:30:00,21.98,60.92,2.29,49.1
Zone07,2024-01-06T19:30:00,26.29,52.14,4.12,43.58
Zone08,2024-01-06T19:30:00,24.04,60.76,1.83,36.24
Zone09,2024-01-06T19:30:00,25.25,51.65,3.25,80.02
Zone10,2024-01-06T19:30:00,24.88,82.7,0.46,44.28
Zone11,2024-01-06T19:30:00,22.56,60.74,2.13,18.16
Zone12,2024-01-06T19:30:00,17.64,42.79,1.97,80.16
Zone01,2024-01-06T20:00:00,28.17,62.62,2.0,58.3
Zone02,2024-01-06T20:00:00,25.96,48.34,3.02,55.23
Zone03,2024-01-06T20:00:00,29.63,60.68,1.96,87.19
Zone04,2024-01-06T20:00:00,26.62,59.5,3.04,81.09
Zone05,2024-01-06T20:00:00,31.1,67.89,1.11,41.2
Zone06,2024-01-06T20:00:00,27.47,69.66,3.67,27.08
Zone07,2024-01-06T20:00:00,26.9,74.55,2.17,34.33
Zone08,2024-01-06T20:00:00,28.02,53.57,3.46,48.31
Zone09,2024-01-06T20:00:00,24.9,63.01,1.58,53.6
Zone10,2024-01-06T20:00:00,20.67,62.17,3.48,73.4
Zone11,2024-01-06T20:00:00,24.54,47.17,4.93,49.84
Zone12,2024-01-06T20:00:00,22.55,51.88,3.17,78.43
Zone01,2024-01-06T20:30:00,20.33,70.52,2.68,53.62
Zone02,2024-01-06T20:30:00,25.21,45.01,4.17,37.97
Zone03,2024-01-06T20:30:00,28.66,59.94,5.05,68.59
Zone04,2024-01-06T20:30:00,20.83,44.99,3.05,43.42
Zone05,2024-01-06T20:30:00,23.99,59.31,0.52,39.98
Zone06,2024-01-06T20:30:00,26.62,69.18,2.51,58.92
Zone07,2024-01-06T20:30:00,25.92,61.28,4.24,47.52
Zone08,2024-01-06T20:30:00,21.9,58.88,4.73,30.77
Zone09,2024-01-06T20:30:00,28.56,59.97,5.48,48.46
Zone10,2024-01-06T20:30:00,22.88,54.43,2.3,42.43
Zone11,2024-01-06T20:30:00,25.5,88.39,1.35,74.26
Zone12,2024-01-06T20:30:00,26.95,64.95,2.45,62.12
Zone01,2024-01-06T21:00:00,26.06,42.5,2.07,62.27
Zone02,2024-01-06T21:00:00,26.66,78.74,2.56,42.24
Zone03,2024-01-06T21:00:00,26.6,57.73,2.73,55.45
Zone04,2024-01-06T21:00:00,24.05,71.74,1.79,37.79
Zone05,2024-01-06T21:00:00,24.24,78.14,3.04,54.51
Zone06,2024-01-06T21:00:00,20.16,48.04,1.84,56.76
Zone07,2024-01-06T21:00:00,28.11,61.38,2.22,64.19
Zone08,2024-01-06T21:00:00,26.09,81.24,1.7,29.5
Zone09,2024-01-06T21:00:00,26.79,70.0,1.64,47.6
Zone10,2024-01-06T21:00:00,29.45,74.78,3.24,48.42
Zone11,2024-01-06T21:00:00,24.37,46.29,2.33,62.56
Zone12,2024-01-06T21:00:00,25.58,52.88,1.92,36.26
Zone01,2024-01-06T21:30:00,28.15,37.68,2.72,60.27
Zone02,2024-01-06T21:30:00,22.64,62.74,3.15,75.79
Zone03,2024-01-06T21:30:00,21.78,60.65,3.7,56.08
Zone04,2024-01-06T21:30:00,25.12,73.6,3.35,31.07
Zone05,2024-01-06T21:30:00,25.15,76.09,2.04,58.06
Zone06,2024-01-06T21:30:00,23.38,46.6,2.41,48.48
Zone07,2024-01-06T21:30:00,24.95,65.26,4.58,46.96
Zone08,2024-01-06T21:30:00,29.28,66.91,3.37,59.48
Zone09,2024-01-06T21:30:00,28.86,56.04,2.79,48.5
Zone10,2024-01-06T21:30:00,18.04,66.55,2.65,56.96
Zone11,2024-01-06T21:30:00,22.23,68.74,3.88,31.54
Zone12,2024-01-06T21:30:00,21.24,56.83,3.03,47.89
Zone01,2024-01-06T22:00:00,25.58,51.51,3.34,60.87
Zone02,2024-01-06T22:00:00,22.6,59.02,1.08,26.91
Zone03,2024-01-06T22:00:00,21.99,80.11,3.34,63.22
Zone04,2024-01-06T22:00:00,27.59,50.71,3.0,45.73
Zone05,2024-01-06T22:00:00,26.28,51.51,0.82,35.6
Zone06,2024-01-06T22:00:00,26.21,61.72,3.96,50.29
Zone07,2024-01-06T22:00:00,22.7,67.55,3.39,59.45
Zone08,2024-01-06T22:00:00,25.26,47.41,4.71,71.06
Zone09,2024-01-06T22:00:00,28.46,63.0,2.27,44.84
Zone10,2024-01-06T22:00:00,25.22,68.97,3.86,57.09
Zone11,2024-01-06T22:00:00,20.54,74.33,2.27,41.94
Zone12,2024-01-06T22:00:00,21.53,64.5,2.78,31.39
Zone01,2024-01-06T22:30:00,29.11,62.82,2.52,54.52
Zone02,2024-01-06T22:30:00,26.67,49.79,3.36,44.98
Zone03,2024-01-06T22:30:00,21.82,78.75,2.02,49.96
Zone04,2024-01-06T22:30:00,24.36,63.86,2.74,52.88
Zone05,2024-01-06T22:30:00,25.88,72.09,2.82,62.47
Zone06,2024-01-06T22:30:00,23.71,72.0,2.95,44.79
Zone07,2024-01-06T22:30:00,20.57,47.44,2.37,49.1
Zone08,2024-01-06T22:30:00,22.91,64.08,3.01,68.33
Zone09,2024-01-06T22:30:00,27.25,58.26,3.28,61.09
Zone10,2024-01-06T22:30:00,28.15,53.01,2.02,53.43
Zone11,2024-01-06T22:30:00,23.8,53.77,2.54,50.98
Zone12,2024-01-06T22:30:00,24.13,63.28,3.5,56.27
Zone01,2024-01-06T23:00:00,20.9,47.9,3.31,34.5
Zone02,2024-01-06T23:00:00,28.11,45.57,2.47,47.35
Zone03,2024-01-06T23:00:00,19.13,58.49,2.6,59.34
Zone04,2024-01-06T23:00:00,25.1,53.2,4.9,72.98
Zone05,2024-01-06T23:00:00,21.78,67.96,2.36,51.3
Zone06,2024-01-06T23:00:00,23.59,27.82,1.82,55.09
Zone07,2024-01-06T23:00:00,21.27,62.96,3.32,32.26
Zone08,2024-01-06T23:00:00,28.28,44.2,3.34,74.84
Zone09,2024-01-06T23:00:00,24.47,65.89,4.06,65.45
Zone10,2024-01-06T23:00:00,26.22,52.51,3.8,45.76
Zone11,2024-01-06T23:00:00,23.32,68.6,3.46,42.78
Zone12,2024-01-06T23:00:00,25.27,51.81,3.27,71.57
Zone01,2024-01-06T23:30:00,24.84,58.91,2.71,53.45
Zone02,2024-01-06T23:30:00,28.19,49.35,2.71,64.08
Zone03,2024-01-06T23:30:00,28.21,56.85,3.67,45.92
Zone04,2024-01-06T23:30:00,22.45,68.08,2.49,60.86
Zone05,2024-01-06T23:30:00,22.94,53.1,2.94,54.85
Zone06,2024-01-06T23:30:00,24.99,51.16,4.26,41.01
Zone07,2024-01-06T23:30:00,27.07,70.3,3.44,63.7
Zone08,2024-01-06T23:30:00,27.23,52.93,3.99,48.12
Zone09,2024-01-06T23:30:00,24.64,46.21,3.56,36.93
Zone10,2024-01-06T23:30:00,25.62,68.63,2.1,59.8
Zone11,2024-01-06T23:30:00,31.67,65.11,1.94,38.05
Zone12,2024-01-06T23:30:00,23.03,56.52,2.81,77.93
Zone01,2024-01-07T00:00:00,23.28,48.47,4.44,40.23
