task_id,timestamp,progress,progress_rate,progress_accel,quality_score
367,2024-04-03T00:00:00,0.3333,0.0922,0.0002,0.9766
367,2024-04-10T00:00:00,0.6667,0.0706,0.0007,0.9565
367,2024-04-17T00:00:00,1.0,0.1122,0.0042,0.8619
368,2024-05-26T00:00:00,0.0,0.0522,-0.0039,0.948
368,2024-06-02T00:00:00,0.3684,0.0811,0.0042,0.9218
368,2024-06-09T00:00:00,0.7368,0.1078,0.0025,0.8668
368,2024-06-14T00:00:00,1.0,0.1513,-0.0015,0.945
369,2024-04-28T00:00:00,0.0,0.0608,-0.0002,0.8657
369,2024-05-05T00:00:00,0.3182,0.0564,0.0007,0.8684
369,2024-05-12T00:00:00,0.6364,0.0761,-0.0067,0.9813
369,2024-05-19T00:00:00,0.9545,0.1323,0.0054,0.8822
369,2024-05-20T00:00:00,1.0,0.1748,0.0058,0.8587
370,2024-03-22T00:00:00,0.0,0.0102,-0.0095,0.8596
370,2024-03-29T00:00:00,0.3333,0.1211,-0.0021,0.9073
370,2024-04-05T00:00:00,0.6667,0.1427,0.0006,0.9038
370,2024-04-12T00:00:00,1.0,0.1625,0.0014,0.895
371,2024-02-06T00:00:00,0.0,0.0356,0.0004,0.9547
371,2024-02-13T00:00:00,0.4667,0.1323,0.0015,0.9378
371,2024-02-20T00:00:00,0.9333,0.1487,-0.0004,0.9257
371,2024-02-21T00:00:00,1.0,0.1738,-0.0044,0.8274
372,2024-05-10T00:00:00,0.0,0.0393,0.0011,0.9435
372,2024-05-17T00:00:00,0.35,0.0652,-0.0124,0.8745
372,2024-05-24T00:00:00,0.7,0.1161,-0.0058,0.8622
372,2024-05-30T00:00:00,1.0,0.1673,0.0004,0.9173
373,2024-04-02T00:00:00,0.0,0.0429,-0.0038,0.8819
373,2024-04-09T00:00:00,0.3182,0.0918,-0.0075,0.9825
373,2024-04-16T00:00:00,0.6364,0.1251,-0.0027,0.9407
373,2024-04-23T00:00:00,0.9545,0.1699,-0.0017,0.8892
373,2024-04-24T00:00:00,1.0,0.1799,0.0106,0.9015
374,2024-10-31T00:00:00,0.0,0.0268,-0.0024,0.9517
374,2024-11-07T00:00:00,0.3333,0.0627,-0.001,0.9146
374,2024-11-14T00:00:00,0.6667,0.0982,0.0055,0.9347
374,2024-11-21T00:00:00,1.0,0.1902,0.0039,0.852
375,2024-01-24T00:00:00,0.0,0.0606,0.0049,0.952
375,2024-01-31T00:00:00,0.3182,0.0663,-0.0045,0.843
375,2024-02-07T00:00:00,0.6364,0.1457,0.0031,0.8589
375,2024-02-14T00:00:00,0.9545,0.148,-0.0006,0.8514
375,2024-02-15T00:00:00,1.0,0.1507,0.001,0.9966
376,2024-01-20T00:00:00,0.0,0.0369,-0.0085,0.8476
376,2024-01-27T00:00:00,0.3333,0.0655,-0.0021,0.8477
376,2024-02-03T00:00:00,0.6667,0.1331,-0.0056,0.901
376,2024-02-10T00:00:00,1.0,0.19,0.0028,0.9225
377,2024-04-05T00:00:00,0.0,0.0871,0.0062,0.9283
377,2024-04-12T00:00:00,0.7,0.1138,-0.0001,0.8964
377,2024-04-15T00:00:00,1.0,0.142,0.0011,0.9175
378,2024-08-15T00:00:00,0.0,0.0251,0.0082,0.9205
378,2024-08-22T00:00:00,0.5,0.0947,0.0011,0.9465
378,2024-08-29T00:00:00,1.0,0.1207,-0.0005,0.8407
379,2024-10-21T00:00:00,0.0,0.1031,0.0007,0.8411
379,2024-10-28T00:00:00,0.4667,0.1687,-0.0027,0.8895
379,2024-11-04T00:00:00,0.9333,0.1406,-0.0042,0.9124
379,2024-11-05T00:00:00,1.0,0.1058,0.0054,0.8436
380,2024-09-02T00:00:00,0.0,0.0417,0.0038,0.8898
380,2024-09-09T00:00:00,0.3684,0.0836,-0.0051,1.0
380,2024-09-16T00:00:00,0.7368,0.1343,-0.0054,0.9089
380,2024-09-21T00:00:00,1.0,0.1269,0.0086,0.91
381,2024-01-21T00:00:00,0.0,0.0305,0.0035,0.8861
381,2024-01-28T00:00:00,0.4118,0.0654,0.0019,0.9176
381,2024-02-04T00:00:00,0.8235,0.1551,0.0003,0.9054
381,2024-02-07T00:00:00,1.0,0.1532,0.008,0.8845
382,2024-01-08T00:00:00,0.0,0.0594,0.0031,0.9175
382,2024-01-15T00:00:00,0.3684,0.0799,0.0006,0.8953
382,2024-01-22T00:00:00,0.7368,0.1629,-0.0023,0.8544
382,2024-01-27T00:00:00,1.0,0.1499,-0.0004,0.9098
383,2024-01-14T00:00:00,0.0,0.0409,0.0006,0.9065
383,2024-01-21T00:00:00,0.3333,0.1015,0.0005,0.9051
383,2024-01-28T00:00:00,0.6667,0.127,0.0043,0.8508
383,2024-02-04T00:00:00,1.0,0.125,0.0085,0.9352
384,2024-11-20T00:00:00,0.0,0.0456,0.0001,0.8804
384,2024-11-27T00:00:00,0.5,0.1042,-0.0049,0.942
384,2024-12-04T00:00:00,1.0,0.1535,0.0011,0.8553
385,2024-04-20T00:00:00,0.0,0.0605,-0.0044,0.8654
385,2024-04-27T00:00:00,0.3333,0.0851,0.0125,0.9086
385,2024-05-04T00:00:00,0.6667,0.0653,-0.0032,0.9342
385,2024-05-11T00:00:00,1.0,0.1274,0.0042,0.9079
386,2024-03-24T00:00:00,0.0,0.0698,-0.0028,0.8682
386,2024-03-31T00:00:00,0.3889,0.1002,-0.0,0.8966
386,2024-04-07T00:00:00,0.7778,0.1592,0.003,0.8005
386,2024-04-11T00:00:00,1.0,0.166,0.0035,0.9592
387,2024-12-10T00:00:00,0.0,0.0312,0.0016,0.9056
387,2024-12-17T00:00:00,0.7,0.1008,0.0047,0.8879
387,2024-12-20T00:00:00,1.0,0.1731,-0.0037,0.827
388,2024-09-17T00:00:00,0.0,0.0451,0.0012,0.8733
388,2024-09-24T00:00:00,0.5,0.0387,0.0019,0.9189
388,2024-10-01T00:00:00,1.0,0.1637,-0.0019,0.8782
389,2024-06-12T00:00:00,0.0,0.0788,-0.0079,0.8876
389,2024-06-19T00:00:00,0.3333,0.0862,0.003,0.9085
389,2024-06-26T00:00:00,0.6667,0.0982,0.0058,0.9001
389,2024-07-03T00:00:00,1.0,0.1166,0.001,0.9238
390,2024-04-27T00:00:00,0.0,0.0892,0.002,0.8259
390,2024-05-04T00:00:00,0.5833,0.0794,0.0063,0.8599
390,2024-05-09T00:00:00,1.0,0.119,0.005,0.8762
391,2024-10-02T00:00:00,0.0,0.0689,-0.0046,0.9737
391,2024-10-09T00:00:00,0.5,0.1174,-0.0036,0.817
391,2024-10-16T00:00:00,1.0,0.1961,-0.0011,0.8619
392,2024-10-10T00:00:00,0.0,0.0777,0.0047,0.9591
392,2024-10-17T00:00:00,0.4667,0.0947,0.0094,0.8345
392,2024-10-24T00:00:00,0.9333,0.1323,0.0019,0.9584
392,2024-10-25T00:00:00,1.0,0.1632,-0.0004,0.8762
393,2024-06-13T00:00:00,0.0,0.0735,0.0038,0.8563
393,2024-06-20T00:00:00,0.3333,0.0652,-0.0027,0.8663
393,2024-06-27T00:00:00,0.6667,0.1373,0.0022,0.9279
393,2024-07-04T00:00:00,1.0,0.1538,0.0012,0.8209
394,2024-11-07T00:00:00,0.0,0.0659,-0.0028,0.8983
394,2024-11-14T00:00:00,0.3333,0.0739,0.0007,0.9287
394,2024-11-21T00:00:00,0.6667,0.0965,0.0013,0.8775
394,2024-11-28T00:00:00,1.0,0.1764,-0.0056,0.8499
395,2024-11-29T00:00:00,0.0,0.0428,-0.0046,0.8888
395,2024-12-06T00:00:00,0.6364,0.1031,0.0004,0.9504
395,2024-12-10T00:00:00,1.0,0.1514,0.0008,0.8471
396,2024-10-08T00:00:00,0.0,0.0473,-0.0021,0.9341
396,2024-10-15T00:00:00,0.5385,0.0886,-0.0043,0.9159
396,2024-10-21T00:00:00,1.0,0.1896,-0.0009,0.9084
397,2024-07-16T00:00:00,0.0,0.069,0.0025,0.9258
397,2024-07-23T00:00:00,0.5833,0.1064,-0.0004,0.8622
397,2024-07-28T00:00:00,1.0,0.1597,0.0023,0.9359
398,2024-06-27T00:00:00,0.0,0.0402,0.0042,0.9567
398,2024-07-04T00:00:00,0.7,0.0957,-0.0015,0.9588
398,2024-07-07T00:00:00,1.0,0.137,0.0026,0.9004
399,2024-08-03T00:00:00,0.0,0.0566,0.0002,0.9373
399,2024-08-10T00:00:00,0.6364,0.0932,-0.0046,0.9732
399,2024-08-14T00:00:00,1.0,0.192,-0.0,0.9858
400,2024-10-11T00:00:00,0.0,0.0346,-0.0027,0.9729
400,2024-10-18T00:00:00,0.6364,0.1297,0.008,0.9234
400,2024-10-22T00:00:00,1.0,0.1297,0.0011,0.9601
401,2024-06-26T00:00:00,0.0,0.0473,-0.0014,0.9242
401,2024-07-03T00:00:00,0.2917,0.068,0.0015,0.9032
401,2024-07-10T00:00:00,0.5833,0.0985,0.0049,0.9323
401,2024-07-17T00:00:00,0.875,0.1304,-0.0001,0.8864
401,2024-07-20T00:00:00,1.0,0.1372,-0.0085,0.8758
402,2024-05-05T00:00:00,0.0,0.0375,0.0006,0.922
402,2024-05-12T00:00:00,0.4375,0.0777,0.0019,0.8522
402,2024-05-19T00:00:00,0.875,0.135,-0.003,0.9373
402,2024-05-21T00:00:00,1.0,0.1523,-0.0006,0.8687
403,2024-01-08T00:00:00,0.0,0.0434,0.0091,0.8749
403,2024-01-15T00:00:00,0.3684,0.0964,-0.0006,0.9225
403,2024-01-22T00:00:00,0.7368,0.1404,-0.0018,0.9355
403,2024-01-27T00:00:00,1.0,0.2051,0.0028,0.9807
404,2024-09-20T00:00:00,0.0,0.0596,-0.0047,0.9138
404,2024-09-27T00:00:00,0.4375,0.0871,-0.003,0.8964
404,2024-10-04T00:00:00,0.875,0.1344,-0.0053,1.0
404,2024-10-06T00:00:00,1.0,0.1662,0.0012,0.9045
405,2024-03-26T00:00:00,0.0,0.074,0.0104,0.9343
405,2024-04-02T00:00:00,0.2917,0.0816,0.0074,0.9071
405,2024-04-09T00:00:00,0.5833,0.117,0.005,0.8807
405,2024-04-16T00:00:00,0.875,0.096,-0.0022,0.9387
405,2024-04-19T00:00:00,1.0,0.1641,0.0067,0.8802
406,2024-04-28T00:00:00,0.0,0.0816,0.0009,0.9302
406,2024-05-05T00:00:00,0.4375,0.1118,-0.0069,0.8498
406,2024-05-12T00:00:00,0.875,0.1167,0.0054,0.8847
406,2024-05-14T00:00:00,1.0,0.1906,0.0,0.8264
407,2024-01-26T00:00:00,0.0,0.0366,0.0006,0.9258
407,2024-02-02T00:00:00,0.7,0.1003,0.0028,0.9418
407,2024-02-05T00:00:00,1.0,0.1372,0.0098,0.8734
408,2024-11-23T00:00:00,0.0,0.03,-0.0076,0.961
408,2024-11-30T00:00:00,0.3333,0.0838,-0.0024,0.8263
408,2024-12-07T00:00:00,0.6667,0.1089,0.0119,0.7928
408,2024-12-14T00:00:00,1.0,0.1374,0.009,0.9624
409,2024-05-26T00:00:00,0.0,0.0386,0.001,0.9231
409,2024-06-02T00:00:00,0.7,0.1227,0.0089,0.917
409,2024-06-05T00:00:00,1.0,0.1727,0.0009,0.7984
410,2024-03-30T00:00:00,0.0,0.0262,-0.0049,0.8875
410,2024-04-06T00:00:00,0.3889,0.1305,0.0018,0.8947
410,2024-04-13T00:00:00,0.7778,0.1525,-0.0073,0.8755
410,2024-04-17T00:00:00,1.0,0.1373,0.002,0.9448
411,2024-03-03T00:00:00,0.0,0.0594,0.0024,0.8819
411,2024-03-10T00:00:00,0.4667,0.1031,-0.0042,0.9337
411,2024-03-17T00:00:00,0.9333,0.1333,-0.0056,0.9019
411,2024-03-18T00:00:00,1.0,0.1117,0.0074,0.9399
412,2024-06-24T00:00:00,0.0,0.0567,-0.0081,0.865
412,2024-07-01T00:00:00,0.3889,0.0897,-0.0013,0.8156
412,2024-07-08T00:00:00,0.7778,0.1014,-0.0014,0.8358
412,2024-07-12T00:00:00,1.0,0.1774,0.0025,0.8598
413,2024-06-07T00:00:00,0.0,0.0734,0.0048,0.9144
413,2024-06-14T00:00:00,0.3182,0.081,-0.0015,0.873
413,2024-06-21T00:00:00,0.6364,0.0869,0.0076,0.874
413,2024-06-28T00:00:00,0.9545,0.146,-0.0046,0.887
413,2024-06-29T00:00:00,1.0,0.207,-0.0036,0.9724
414,2024-04-11T00:00:00,0.0,0.0494,0.0034,0.9622
414,2024-04-18T00:00:00,0.3182,0.0873,-0.0018,0.8907
414,2024-04-25T00:00:00,0.6364,0.1106,0.0093,0.8258
414,2024-05-02T00:00:00,0.9545,0.11,-0.0085,0.8553
414,2024-05-03T00:00:00,1.0,0.164,0.0038,0.8696
415,2024-03-22T00:00:00,0.0,0.0494,-0.0056,0.8488
415,2024-03-29T00:00:00,0.5833,0.1199,0.0052,0.8762
415,2024-04-03T00:00:00,1.0,0.1827,0.0048,0.9796
416,2024-11-26T00:00:00,0.0,0.044,0.0076,1.0
416,2024-12-03T00:00:00,0.5833,0.1001,-0.0008,0.8526
416,2024-12-08T00:00:00,1.0,0.1271,-0.0057,0.8594
417,2024-03-29T00:00:00,0.0,0.0555,-0.0038,0.9122
417,2024-04-05T00:00:00,0.4375,0.099,-0.0024,0.8969
417,2024-04-12T00:00:00,0.875,0.1269,-0.0016,0.8596
417,2024-04-14T00:00:00,1.0,0.1517,-0.003,0.8417
418,2024-05-22T00:00:00,0.0,0.0619,0.0031,0.9556
418,2024-05-29T00:00:00,0.4375,0.0733,-0.0024,0.9115
418,2024-06-05T00:00:00,0.875,0.1275,0.0029,0.9249
418,2024-06-07T00:00:00,1.0,0.1596,0.0073,0.9322
419,2024-10-31T00:00:00,0.0,0.0531,-0.001,0.8938
419,2024-11-07T00:00:00,0.7,0.0987,-0.0088,0.9232
419,2024-11-10T00:00:00,1.0,0.1745,-0.0017,0.9794
420,2024-04-11T00:00:00,0.0,0.0465,-0.0098,0.9459
420,2024-04-18T00:00:00,0.3333,0.0737,0.005,0.8361
420,2024-04-25T00:00:00,0.6667,0.1249,-0.004,0.9101
420,2024-05-02T00:00:00,1.0,0.1653,0.0027,0.9035
421,2024-11-25T00:00:00,0.0,0.0224,0.0037,0.9516
421,2024-12-02T00:00:00,0.3043,0.0596,-0.0045,0.9537
421,2024-12-09T00:00:00,0.6087,0.1067,-0.0044,0.9136
421,2024-12-16T00:00:00,0.913,0.1285,0.0008,0.8793
421,2024-12-18T00:00:00,1.0,0.1434,0.0056,0.7766
422,2024-10-08T00:00:00,0.0,0.0611,0.0047,0.8689
422,2024-10-15T00:00:00,0.5,0.1188,-0.0048,0.867
422,2024-10-22T00:00:00,1.0,0.1345,0.0048,0.8128
423,2024-04-26T00:00:00,0.0,0.0828,-0.0015,0.9307
423,2024-05-03T00:00:00,0.3333,0.0939,0.0008,0.87
423,2024-05-10T00:00:00,0.6667,0.1415,-0.0026,0.8634
423,2024-05-17T00:00:00,1.0,0.1676,0.0007,0.9679
424,2024-10-30T00:00:00,0.0,0.0487,-0.0033,0.9137
424,2024-11-06T00:00:00,0.6364,0.1047,-0.0031,0.9416
424,2024-11-10T00:00:00,1.0,0.1866,-0.0012,0.8513
425,2024-10-28T00:00:00,0.0,0.0469,0.0026,0.9129
425,2024-11-04T00:00:00,0.4667,0.1206,0.0033,0.8448
425,2024-11-11T00:00:00,0.9333,0.1335,-0.0069,0.9572
425,2024-11-12T00:00:00,1.0,0.1102,-0.0064,0.8744
426,2024-12-01T00:00:00,0.0,0.0613,-0.0026,0.8817
426,2024-12-08T00:00:00,0.35,0.0781,0.0009,0.839
426,2024-12-15T00:00:00,0.7,0.1011,0.0084,0.9201
426,2024-12-21T00:00:00,1.0,0.1652,0.0003,0.893
427,2024-07-21T00:00:00,0.0,0.0591,0.0036,0.9423
427,2024-07-28T00:00:00,0.5385,0.1013,0.0048,0.7767
427,2024-08-03T00:00:00,1.0,0.1678,-0.0021,0.9277
428,2024-10-01T00:00:00,0.0,0.037,-0.0066,0.917
428,2024-10-08T00:00:00,0.3182,0.0518,-0.002,0.8594
428,2024-10-15T00:00:00,0.6364,0.1101,0.004,0.8755
428,2024-10-22T00:00:00,0.9545,0.1517,0.0037,0.8696
428,2024-10-23T00:00:00,1.0,0.1381,0.0068,0.896
429,2024-01-27T00:00:00,0.0,0.0602,0.0025,0.8401
429,2024-02-03T00:00:00,0.5385,0.0886,0.0019,0.7966
429,2024-02-09T00:00:00,1.0,0.1458,-0.0043,0.9555
430,2024-06-06T00:00:00,0.0,0.0569,0.006,0.898
430,2024-06-13T00:00:00,0.3684,0.0846,-0.0015,0.8748
430,2024-06-20T00:00:00,0.7368,0.1774,0.004,0.8467
430,2024-06-25T00:00:00,1.0,0.2028,-0.002,0.9161
431,2024-05-11T00:00:00,0.0,0.0688,-0.0077,0.8586
431,2024-05-18T00:00:00,0.3182,0.1148,-0.0011,0.9499
431,2024-05-25T00:00:00,0.6364,0.1046,-0.0005,0.9893
431,2024-06-01T00:00:00,0.9545,0.1542,-0.0017,0.8658
431,2024-06-02T00:00:00,1.0,0.1382,0.0062,0.9383
432,2024-04-17T00:00:00,0.0,0.027,0.0004,0.8967
432,2024-04-24T00:00:00,0.2917,0.0855,-0.003,0.9549
432,2024-05-01T00:00:00,0.5833,0.1083,0.0019,0.8608
432,2024-05-08T00:00:00,0.875,0.1228,0.0133,0.99
432,2024-05-11T00:00:00,1.0,0.1486,0.0077,0.9606
433,2024-11-07T00:00:00,0.0,0.0375,-0.0036,0.9334
433,2024-11-14T00:00:00,0.2917,0.0844,-0.002,0.9361
433,2024-11-21T00:00:00,0.5833,0.0795,0.0006,0.8381
433,2024-11-28T00:00:00,0.875,0.1134,-0.0035,0.9182
433,2024-12-01T00:00:00,1.0,0.1365,-0.0061,0.9239
434,2024-09-19T00:00:00,0.0,0.0799,0.0032,0.9901
434,2024-09-26T00:00:00,0.5385,0.132,-0.0024,0.9316
434,2024-10-02T00:00:00,1.0,0.1482,0.0053,0.8954
435,2024-02-16T00:00:00,0.0,0.0342,0.0069,0.9159
435,2024-02-23T00:00:00,0.3182,0.0685,-0.0025,0.8665
435,2024-03-01T00:00:00,0.6364,0.0936,-0.0024,0.9187
435,2024-03-08T00:00:00,0.9545,0.1467,-0.0022,0.9748
435,2024-03-09T00:00:00,1.0,0.1098,0.0015,0.8929
436,2024-10-03T00:00:00,0.0,0.0306,0.0018,0.889
436,2024-10-10T00:00:00,0.4667,0.1216,0.0043,0.9953
436,2024-10-17T00:00:00,0.9333,0.1337,0.007,0.8417
436,2024-10-18T00:00:00,1.0,0.1478,-0.0023,0.9301
437,2024-09-27T00:00:00,0.0,0.0616,-0.0045,0.9329
437,2024-10-04T00:00:00,0.3889,0.0813,-0.0041,0.8994
437,2024-10-11T00:00:00,0.7778,0.0982,0.0047,0.8972
437,2024-10-15T00:00:00,1.0,0.1493,-0.0004,0.9823
438,2024-05-04T00:00:00,0.0,0.0804,0.0068,0.8957
438,2024-05-11T00:00:00,0.3889,0.0666,-0.0001,0.9157
438,2024-05-18T00:00:00,0.7778,0.144,0.0016,0.8487
438,2024-05-22T00:00:00,1.0,0.1393,-0.0031,0.927
439,2024-06-02T00:00:00,0.0,0.0613,0.0035,0.9151
439,2024-06-09T00:00:00,0.7,0.0788,-0.0086,0.893
439,2024-06-12T00:00:00,1.0,0.152,0.0063,0.9039
440,2024-05-31T00:00:00,0.0,0.0305,0.0033,0.8991
440,2024-06-07T00:00:00,0.6364,0.1056,-0.0081,0.9043
440,2024-06-11T00:00:00,1.0,0.1546,-0.005,0.9372
441,2024-12-10T00:00:00,0.0,0.0631,0.0002,0.9006
441,2024-12-17T00:00:00,0.3684,0.1058,0.0018,0.8649
441,2024-12-24T00:00:00,0.7368,0.1197,0.0028,0.7984
441,2024-12-29T00:00:00,1.0,0.1314,0.0034,0.9604
442,2024-08-29T00:00:00,0.0,0.0704,0.0045,0.9065
442,2024-09-05T00:00:00,0.3684,0.0663,-0.001,0.8003
442,2024-09-12T00:00:00,0.7368,0.1497,-0.0041,0.8733
442,2024-09-17T00:00:00,1.0,0.1712,-0.0081,0.8405
443,2024-08-13T00:00:00,0.0,0.0554,0.0026,0.8964
443,2024-08-20T00:00:00,0.3333,0.0826,0.0063,0.9318
443,2024-08-27T00:00:00,0.6667,0.1267,0.0039,0.885
443,2024-09-03T00:00:00,1.0,0.1935,-0.0115,0.9729
444,2024-05-29T00:00:00,0.0,0.068,0.0012,0.904
444,2024-06-05T00:00:00,0.7,0.1169,0.0055,0.898
444,2024-06-08T00:00:00,1.0,0.1354,0.0045,0.9792
445,2024-06-08T00:00:00,0.0,0.0115,0.0118,0.8482
445,2024-06-15T00:00:00,0.3333,0.0641,-0.0062,0.9
445,2024-06-22T00:00:00,0.6667,0.0911,-0.0058,0.8656
445,2024-06-29T00:00:00,1.0,0.1528,0.0012,0.9621
446,2024-09-14T00:00:00,0.0,0.0744,0.0051,0.8869
446,2024-09-21T00:00:00,0.3043,0.0436,-0.0093,0.9509
446,2024-09-28T00:00:00,0.6087,0.1277,-0.0031,0.828
446,2024-10-05T00:00:00,0.913,0.1204,0.0009,0.9088
446,2024-10-07T00:00:00,1.0,0.1709,-0.0023,0.8878
447,2024-05-25T00:00:00,0.0,0.0725,-0.0106,0.9159
447,2024-06-01T00:00:00,0.5,0.0933,0.0036,0.9256
447,2024-06-08T00:00:00,1.0,0.1361,-0.0025,0.7849
448,2024-08-28T00:00:00,0.0,0.065,0.0012,0.9699
448,2024-09-04T00:00:00,0.3889,0.0809,0.0046,0.8465
448,2024-09-11T00:00:00,0.7778,0.0737,-0.0005,0.8717
448,2024-09-15T00:00:00,1.0,0.129,0.0045,0.9604
449,2024-10-28T00:00:00,0.0,0.0521,-0.0009,0.9031
449,2024-11-04T00:00:00,0.3333,0.0703,0.0028,0.823
449,2024-11-11T00:00:00,0.6667,0.0952,-0.004,0.9271
449,2024-11-18T00:00:00,1.0,0.144,0.0068,0.9402
450,2024-02-11T00:00:00,0.0,0.034,0.0032,0.8796
450,2024-02-18T00:00:00,0.4667,0.1061,0.0043,0.9557
450,2024-02-25T00:00:00,0.9333,0.1474,0.008,0.9221
450,2024-02-26T00:00:00,1.0,0.1527,-0.0015,0.8684
451,2024-08-16T00:00:00,0.0,0.0584,0.0005,0.913
451,2024-08-23T00:00:00,0.4118,0.1008,0.0013,1.0
451,2024-08-30T00:00:00,0.8235,0.1218,0.0022,0.8886
451,2024-09-02T00:00:00,1.0,0.1008,-0.001,0.8532
452,2024-05-15T00:00:00,0.0,0.0487,-0.0001,0.9193
452,2024-05-22T00:00:00,0.3889,0.0783,-0.002,0.935
452,2024-05-29T00:00:00,0.7778,0.1116,-0.0092,0.9079
452,2024-06-02T00:00:00,1.0,0.1714,0.0034,0.9088
453,2024-07-14T00:00:00,0.0,0.075,0.0054,0.8835
453,2024-07-21T00:00:00,0.4375,0.0987,0.0015,0.8957
453,2024-07-28T00:00:00,0.875,0.1602,-0.0008,0.875
453,2024-07-30T00:00:00,1.0,0.0982,-0.004,0.8342
454,2024-01-05T00:00:00,0.0,0.0492,-0.0063,0.9304
454,2024-01-12T00:00:00,0.3333,0.1055,-0.0002,0.8508
454,2024-01-19T00:00:00,0.6667,0.1224,0.0095,0.9791
454,2024-01-26T00:00:00,1.0,0.1219,-0.0072,0.815
455,2024-07-18T00:00:00,0.0,0.0273,0.0013,0.8722
455,2024-07-25T00:00:00,0.4667,0.0799,0.0052,0.9265
455,2024-08-01T00:00:00,0.9333,0.1092,0.0049,0.9253
455,2024-08-02T00:00:00,1.0,0.1606,-0.0029,0.8906
456,2024-02-27T00:00:00,0.0,0.0105,0.0043,0.8501
456,2024-03-05T00:00:00,0.3333,0.0659,-0.0044,0.99
456,2024-03-12T00:00:00,0.6667,0.1033,0.0047,0.8988
456,2024-03-19T00:00:00,1.0,0.1334,-0.0051,0.8686
457,2024-08-02T00:00:00,0.0,0.0485,0.003,0.8765
457,2024-08-09T00:00:00,0.6364,0.1035,-0.0044,0.8403
457,2024-08-13T00:00:00,1.0,0.1244,0.0049,0.8736
458,2024-10-17T00:00:00,0.0,0.0412,-0.0033,0.8842
458,2024-10-24T00:00:00,0.7,0.1274,-0.0024,0.909
458,2024-10-27T00:00:00,1.0,0.1784,-0.0041,0.878
459,2024-05-29T00:00:00,0.0,0.0628,0.0075,0.8379
459,2024-06-05T00:00:00,0.4118,0.0572,-0.0,0.8948
459,2024-06-12T00:00:00,0.8235,0.1464,0.0027,0.8983
459,2024-06-15T00:00:00,1.0,0.171,-0.0034,0.9106
460,2024-10-13T00:00:00,0.0,0.0257,-0.0002,0.8269
460,2024-10-20T00:00:00,0.3182,0.0595,0.0085,0.8088
460,2024-10-27T00:00:00,0.6364,0.1093,0.0041,1.0
460,2024-11-03T00:00:00,0.9545,0.149,0.0012,0.902
460,2024-11-04T00:00:00,1.0,0.1711,0.0022,0.8712
461,2024-06-06T00:00:00,0.0,0.0723,-0.0023,0.8201
461,2024-06-13T00:00:00,0.3684,0.0549,-0.001,0.9052
461,2024-06-20T00:00:00,0.7368,0.1428,0.0032,0.904
461,2024-06-25T00:00:00,1.0,0.1702,0.0001,0.8355
462,2024-05-15T00:00:00,0.0,0.0198,0.0064,0.7877
462,2024-05-22T00:00:00,0.3333,0.0793,0.0149,0.923
462,2024-05-29T00:00:00,0.6667,0.1125,-0.0084,0.9809
462,2024-06-05T00:00:00,1.0,0.1743,0.0034,0.9
463,2024-04-24T00:00:00,0.0,0.0614,-0.0007,0.8513
463,2024-05-01T00:00:00,0.3333,0.1025,-0.0003,0.9261
463,2024-05-08T00:00:00,0.6667,0.1142,0.0023,0.8993
463,2024-05-15T00:00:00,1.0,0.1481,0.0001,1.0
464,2024-09-04T00:00:00,0.0,0.066,0.0129,0.8996
464,2024-09-11T00:00:00,0.5385,0.0977,-0.0054,0.9802
464,2024-09-17T00:00:00,1.0,0.1319,0.009,0.8492
465,2024-05-28T00:00:00,0.0,0.0677,-0.008,0.8779
465,2024-06-04T00:00:00,0.3043,0.0809,-0.003,0.8915
465,2024-06-11T00:00:00,0.6087,0.1076,0.004,0.7957
465,2024-06-18T00:00:00,0.913,0.13,0.0063,0.9281
465,2024-06-20T00:00:00,1.0,0.1754,0.0038,0.8458
466,2024-08-18T00:00:00,0.0,0.0632,0.0005,1.0
466,2024-08-25T00:00:00,0.6364,0.1297,0.0026,0.9335
466,2024-08-29T00:00:00,1.0,0.1594,0.0022,0.8867
467,2024-02-07T00:00:00,0.0,0.0607,0.0047,0.953
467,2024-02-14T00:00:00,0.3333,0.1021,0.0075,0.9561
467,2024-02-21T00:00:00,0.6667,0.1292,-0.0057,0.8428
467,2024-02-28T00:00:00,1.0,0.145,0.0002,0.9699
468,2024-05-30T00:00:00,0.0,-0.0056,-0.0052,0.8903
468,2024-06-06T00:00:00,0.7,0.1001,-0.004,0.875
468,2024-06-09T00:00:00,1.0,0.1311,-0.0039,0.9682
469,2024-09-14T00:00:00,0.0,0.0623,0.0038,0.8983
469,2024-09-21T00:00:00,0.5,0.1202,0.0042,0.9299
469,2024-09-28T00:00:00,1.0,0.1369,-0.0022,0.9529
470,2024-11-26T00:00:00,0.0,0.0397,-0.0064,0.8732
470,2024-12-03T00:00:00,0.7,0.1512,-0.0027,0.9164
470,2024-12-06T00:00:00,1.0,0.1377,0.0038,0.9268
471,2024-07-14T00:00:00,0.0,0.0202,0.0013,0.8159
471,2024-07-21T00:00:00,0.3684,0.0758,-0.0001,0.9923
471,2024-07-28T00:00:00,0.7368,0.13,-0.0038,0.8841
471,2024-08-02T00:00:00,1.0,0.1685,-0.0038,0.9548
472,2024-05-22T00:00:00,0.0,0.0395,-0.0046,0.8754
472,2024-05-29T00:00:00,0.5833,0.076,-0.0109,0.8959
472,2024-06-03T00:00:00,1.0,0.1487,0.0013,0.8956
